Photon Energy / eV,3s,3p,4s,3d,4p,5s,4d,5p,6s,5d,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
12.019392637672967,,,,,,,,,0.05378645235009652,9.636535167212848,,,,,,,,
12.035442263468205,,,,,,,,,0.053938596565994985,9.625183234621444,,,,,,,,
12.051513320503435,,,,,,,,,0.054091171147932104,9.61384467471756,,,,,,,,
12.067605837396025,,,,,,,,,0.054244177313272114,9.602519471748039,,,,,,,,
12.083719842801555,,,,,,,,,0.05439761628282278,9.59120760997828,,,,,,,,
12.09985536541387,,,,,,,,,0.054551489280845133,9.579909073692223,,,,,,,,
12.116012433965132,,,,,,,,,0.054705797535063216,9.568623847192315,,,,,,,,
12.132191077225865,,,,,,,,,0.05486054227667392,9.557351914799497,,,,,,,,
12.148391324005015,,,,,,,,,0.055015724740356785,9.546093260853185,,,,,,,,
12.164613203149997,,,,,,,,,0.055171346164283847,9.534847869711236,,,,,,,,
12.180856743546748,,,,,,,,,0.05532740779012959,9.523615725749934,,,,,,,,
12.197121974119762,,,,,,,,,0.05548391086308061,9.512396813363976,,,,,,,,
12.213408923832173,,,,,,,,,0.0556408566318459,9.501191116966439,,,,,,,,
12.229717621685785,,,,,,,,,0.055798246348666584,9.489998620988755,,,,,,,,
12.246048096721127,,,,,,,,,0.05595608126932597,9.478819309880699,,,,,,,,
12.262400378017508,,,,,,,,,0.05611436265315955,9.46765316811037,,,,,,,,
12.278774494693064,,,,,,,,,0.0562730917630651,9.45650018016416,,,,,,,,
12.295170475904815,,,,,,,,,0.05643226986551265,9.445360330546729,,,,,,,,
12.311588350848714,,,,,,,,,0.056591898230554716,9.434233603781005,,,,,,,,
12.328028148759701,,,,,,,,,0.056751978131836356,9.423119984408135,,,,,,,,
12.344489898911752,,,,,,,,,0.05691251084660536,9.412019456987485,,,,,,,,
12.360973630617933,,,,,,,,,0.057073497655722435,9.400932006096605,,,,,,,,
12.377479373230457,,,,,,,,,0.057234939843671465,9.389857616331213,,,,,,,,
12.394007156140717,,,,,,,,,0.05739683869856955,9.378796272305186,,,,,,,,
12.410557008779367,,,,,,,,,0.05755919551217763,9.367747958650504,,,,,,,,
12.427128960616358,,,,,,,,,0.05772201157991054,9.356712660017271,,,,,,,,
12.443723041160986,,,,,,,,,0.05788528820084744,9.34569036107366,,,,,,,,
12.460339279961959,,,,,,,,,0.058049026677742144,9.334681046505908,,,,,,,,
12.476977706607435,,,,,,,,,0.05821322831703354,9.323684701018298,,,,,,,,
12.493638350725087,,,,,,,,,0.05837789442885597,9.312701309333123,,,,,,,,
12.510321241982146,,,,,,,,,0.05854302632704977,9.30173085619068,,,,,,,,
12.527026410085458,,,,,,,,,0.05870862532917164,9.290773326349235,,,,,,,,
12.54375388478154,,,,,,,,,0.058874692756505274,9.279828704585018,,,,,,,,
12.560503695856626,,,,,,,,,0.05904122993407183,9.268896975692186,,,,,,,,
