Photon Energy / eV,4s,4p,5s,4d,5p,6s,4f,5d,6p,7s,6d,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.574199918991788,,,,,,,,,,0.027338822677567372,11.717367666688272,,,,,,,
10.588319763221847,,,,,,,,,,0.02742952703802104,11.69527170865205,,,,,,,
10.602458461833573,,,,,,,,,,0.027520532336123046,11.673217417940384,,,,,,,
10.616616040003423,,,,,,,,,,0.027611839570320103,11.651204715979366,,,,,,,
10.630792522941482,,,,,,,,,,0.027703449742371506,11.629233524343245,,,,,,,
10.644987935891493,,,,,,,,,,0.027795363857360252,11.607303764754157,,,,,,,
10.659202304130899,,,,,,,,,,0.027887582923703864,11.585415359081876,,,,,,,
10.673435652970909,,,,,,,,,,0.02798010795316566,11.563568229343495,,,,,,,
10.687688007756526,,,,,,,,,,0.028072939960865795,11.54176229770315,,,,,,,
10.701959393866595,,,,,,,,,,0.028166079965292315,11.519997486471777,,,,,,,
10.716249836713851,,,,,,,,,,0.02825952898831241,11.498273718106791,,,,,,,
10.730559361744964,,,,,,,,,,0.02835328805518364,11.476590915211858,,,,,,,
10.74488799444058,,,,,,,,,,0.028447358194565096,11.454949000536576,,,,,,,
10.75923576031537,,,,,,,,,,0.02854174043852879,11.433347896976214,,,,,,,
10.77360268491808,,,,,,,,,,0.028636435822570885,11.411787527571462,,,,,,,
10.787988793831566,,,,,,,,,,0.02873144538562314,11.390267815508112,,,,,,,
10.802394112672848,,,,,,,,,,0.028826770170064218,11.36878868411683,,,,,,,
10.816818667093155,,,,,,,,,,0.02892241122173126,11.347350056872829,,,,,,,
10.831262482777957,,,,,,,,,,0.029018369589931134,11.325951857395674,,,,,,,
10.845725585447031,,,,,,,,,,0.02911464632745219,11.304594009448921,,,,,,,
10.860208000854502,,,,,,,,,,0.02921124249057566,11.283276436939916,,,,,,,
10.874709754788878,,,,,,,,,,0.029308159139087325,11.261999063919477,,,,,,,
10.889230873073103,,,,,,,,,,0.02940539733628907,11.240761814581663,,,,,,,
10.903771381564605,,,,,,,,,,0.02950295814901063,11.219564613263458,,,,,,,
10.91833130615534,,,,,,,,,,0.029600842647621195,11.198407384444558,,,,,,,
10.932910672771834,,,,,,,,,,0.02969905190604128,11.177290052747036,,,,,,,
10.947509507375239,,,,,,,,,,0.02979758700175437,11.156212542935146,,,,,,,
10.962127835961367,,,,,,,,,,0.029896449015818876,11.135174779914989,,,,,,,
10.976765684560746,,,,,,,,,,0.029995639032879873,11.114176688734277,,,,,,,
10.991423079238663,,,,,,,,,,0.030095158141181067,11.093218194582082,,,,,,,
11.006100046095213,,,,,,,,,,0.0301950074325768,11.07229922278852,,,,,,,
11.02079661126533,,,,,,,,,,0.030295188002543806,11.05141969882455,,,,,,,
11.035512800918863,,,,,,,,,,0.030395700950193474,11.030579548301654,,,,,,,
11.050248641260591,,,,,,,,,,0.030496547378283827,11.009778696971587,,,,,,,
11.0650041585303,,,,,,,,,,0.03059772839323154,10.989017070726133,,,,,,,
11.079779379002801,,,,,,,,,,0.030699245105124194,10.968294595596811,,,,,,,
11.094574328987996,,,,,,,,,,0.030801098627732375,10.947611197754625,,,,,,,
11.109389034830919,,,,,,,,,,0.030903290078521908,10.926966803509822,,,,,,,
11.124223522911782,,,,,,,,,,0.031005820578666177,10.90636133931158,,,,,,,
11.13907781964602,,,,,,,,,,0.03110869125305832,10.8857947317478,,,,,,,
11.153951951484348,,,,,,,,,,0.031211903230323697,10.865266907544804,,,,,,,
11.168845944912793,,,,,,,,,,0.03131545764283213,10.8447777935671,,,,,,,
11.183759826452752,,,,,,,,,,0.031419355626710485,10.824327316817103,,,,,,,
11.198693622661045,,,,,,,,,,0.031523598321855015,10.803915404434871,,,,,,,
