Photon Energy / eV,3s,3p,4s,3d,4p,5s,4d,5p,6s,4f,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,,,,,,,,0.024000000000000007,,,,,,,,,
10.21362017100584,,,,,,,,,0.024078336272223475,,,,,,,,,
10.22725852917425,,,,,,,,,0.024156928234928012,,,,,,,,,
10.24091509879075,,,,,,,,,0.024235776722690266,,,,,,,,,
10.25458990417328,,,,,,,,,0.024314882572810916,,,,,,,,,
10.26828296967226,,,,,,,,,0.02439424662532364,,,,,,,,,
10.281994319670622,,,,,,,,,0.024473869723003954,,,,,,,,,
10.29572397858386,,,,,,,,,0.02455375271137827,,,,,,,,,
10.30947197086006,,,,,,,,,0.0246338964387327,,,,,,,,,
10.323238320979964,,,,,,,,,0.024714301756122242,,,,,,,,,
10.337023053457003,,,,,,,,,0.024794969517379764,,,,,,,,,
10.350826192837335,,,,,,,,,0.024875900579125008,,,,,,,,,
10.3646477636999,,,,,,,,,0.02495709580077377,,,,,,,,,
10.378487790656457,,,,,,,,,0.025038556044546963,,,,,,,,,
10.39234629835163,,,,,,,,,0.02512028217547979,,,,,,,,,
10.406223311462949,,,,,,,,,0.02520227506143099,,,,,,,,,
10.420118854700899,,,,,,,,,0.025284535573091935,,,,,,,,,
10.434032952808957,,,,,,,,,0.02536706458399601,,,,,,,,,
10.447965630563646,,,,,,,,,0.025449862970527756,,,,,,,,,
10.461916912774575,,,,,,,,,0.025532931611932333,,,,,,,,,
10.475886824284464,,,,,,,,,0.02561627139032465,,,,,,,,,
10.489875389969226,,,,,,,,,0.025699883190698918,,,,,,,,,
10.503882634737984,,,,,,,,,0.025783767900938,,,,,,,,,
10.51790858353312,,,,,,,,,0.025867926411822777,,,,,,,,,
10.531953261330328,,,,,,,,,0.025952359617041648,,,,,,,,,
10.546016693138645,,,,,,,,,0.02603706841320006,,,,,,,,,
10.560098904000506,,,,,,,,,0.026122053699829947,,,,,,,,,
10.574199918991788,,,,,,,,,0.02620731637939936,,,,,,,,,
10.588319763221847,,,,,,,,,0.026292857357321984,,,,,,,,,
10.602458461833573,,,,,,,,,0.02637867754196682,,,,,,,,,
10.616616040003423,,,,,,,,,0.026464777844667747,,,,,,,,,
10.630792522941482,,,,,,,,,0.02655115917973331,,,,,,,,,
10.644987935891493,,,,,,,,,0.02663782246445635,,,,,,,,,
10.659202304130899,,,,,,,,,0.026724768619123672,,,,,,,,,
10.673435652970909,,,,,,,,,0.026811998567026044,,,,,,,,,
10.687688007756526,,,,,,,,,0.02689951323446779,,,,,,,,,
10.701959393866595,,,,,,,,,0.026987313550776694,,,,,,,,,
10.716249836713851,,,,,,,,,0.027075400448313934,,,,,,,,,
10.730559361744964,,,,,,,,,0.02716377486248386,,,,,,,,,
10.74488799444058,,,,,,,,,0.02725243773174405,,,,,,,,,
10.75923576031537,,,,,,,,,0.027341389997615165,,,,,,,,,
10.77360268491808,,,,,,,,,0.02743063260469105,,,,,,,,,
10.787988793831566,,,,,,,,,0.027520166500648664,,,,,,,,,
10.802394112672848,,,,,,,,,0.027609992636258247,,,,,,,,,
10.816818667093155,,,,,,,,,0.027700111965393355,,,,,,,,,
10.831262482777957,,,,,,,,,0.02779052544504091,,,,,,,,,
10.845725585447031,,,,,,,,,0.027881234035311574,,,,,,,,,
10.860208000854502,,,,,,,,,0.027972238699449762,,,,,,,,,
10.874709754788878,,,,,,,,,0.02806354040384391,,,,,,,,,
10.889230873073103,,,,,,,,,0.028155140118036822,,,,,,,,,
10.903771381564605,,,,,,,,,0.028247038814735826,,,,,,,,,
10.91833130615534,,,,,,,,,0.028339237469823246,,,,,,,,,
10.932910672771834,,,,,,,,,0.02843173706236663,,,,,,,,,
10.947509507375239,,,,,,,,,0.028524538574629284,,,,,,,,,
10.962127835961367,,,,,,,,,0.028617642992080562,,,,,,,,,
10.976765684560746,,,,,,,,,0.028711051303406468,,,,,,,,,
10.991423079238663,,,,,,,,,0.028804764500520035,,,,,,,,,
11.006100046095213,,,,,,,,,0.02889878357857197,,,,,,,,,
11.02079661126533,,,,,,,,,0.028993109535961042,,,,,,,,,
11.035512800918863,,,,,,,,,0.029087743374344957,,,,,,,,,
11.050248641260591,,,,,,,,,0.029182686098650736,,,,,,,,,
11.0650041585303,,,,,,,,,0.029277938717085568,,,,,,,,,
11.079779379002801,,,,,,,,,0.029373502241147376,,,,,,,,,
11.094574328987996,,,,,,,,,0.029469377685635675,,,,,,,,,
11.109389034830919,,,,,,,,,0.02956556606866225,,,,,,,,,
11.124223522911782,,,,,,,,,0.029662068411662072,,,,,,,,,
11.13907781964602,,,,,,,,,0.029758885739404023,,,,,,,,,
11.153951951484348,,,,,,,,,0.0298560190800019,,,,,,,,,
11.168845944912793,,,,,,,,,0.029953469464925237,,,,,,,,,
11.183759826452752,,,,,,,,,0.030051237929010297,,,,,,,,,
11.198693622661045,,,,,,,,,0.03014932551047113,,,,,,,,,
11.213647360129933,,,,,,,,,0.03024773325091039,,,,,,,,,
11.228621065487202,,,,,,,,,0.03034646219533063,,,,,,,,,
11.243614765396194,,,,,,,,,0.030445513392145327,,,,,,,,,
11.258628486555848,,,,,,,,,0.03054488789318991,,,,,,,,,
11.273662255700762,,,,,,,,,0.030644586753733088,,,,,,,,,
11.288716099601224,,,,,,,,,0.030744611032487913,,,,,,,,,
11.303790045063277,,,,,,,,,0.03084496179162315,,,,,,,,,
11.318884118928755,,,,,,,,,0.03094564009677443,,,,,,,,,
11.333998348075333,,,,,,,,,0.031046647017055697,,,,,,,,,
11.349132759416577,,,,,,,,,0.03114798362507045,,,,,,,,,
11.364287379901992,,,,,,,,,0.03124965099692317,,,,,,,,,
11.379462236517073,,,,,,,,,0.031351650212230846,,,,,,,,,
11.394657356283334,,,,,,,,,0.03145398235413419,,,,,,,,,
11.409872766258385,,,,,,,,,0.031556648509309414,,,,,,,,,
11.425108493535966,,,,,,,,,0.03165964976797964,,,,,,,,,
11.440364565245988,,,,,,,,,0.03176298722392647,,,,,,,,,
11.455641008554595,,,,,,,,,0.03186666197450164,,,,,,,,,
11.470937850664205,,,,,,,,,0.031970675120638614,,,,,,,,,
11.48625511881356,,,,,,,,,0.032075027766864384,,,,,,,,,
11.50159284027777,,,,,,,,,0.03217972102131107,,,,,,,,,
11.516951042368369,,,,,,,,,0.03228475599572775,,,,,,,,,
11.532329752433364,,,,,,,,,0.03239013380549232,,,,,,,,,
11.547728997857273,,,,,,,,,0.0324958555696232,,,,,,,,,
11.563148806061186,,,,,,,,,0.03260192241079139,,,,,,,,,
11.578589204502812,,,,,,,,,0.03270833545533227,,,,,,,,,
11.594050220676507,,,,,,,,,0.03281509583325748,,,,,,,,,
11.60953188211336,,,,,,,,,0.0329222046782672,,,,,,,,,
11.625034216381218,,,,,,,,,0.03302966312776191,,,,,,,,,
11.640557251084733,,,,,,,,,0.033137472322854654,,,,,,,,,
11.656101013865422,,,,,,,,,0.033245633408383005,,,,,,,,,
11.671665532401715,,,,,,,,,0.033354147532921374,,,,,,,,,
11.687250834408998,,,,,,,,,0.03346301584879307,,,,,,,,,
11.702856947639663,,,,,,,,,0.03357223951208261,,,,,,,,,
11.718483899883166,,,,,,,,,0.03368181968264802,,,,,,,,,
11.734131718966067,,,,,,,,,0.03379175752413308,,,,,,,,,
11.749800432752084,,,,,,,,,0.033902054203979744,,,,,,,,,
11.765490069142146,,,,,,,,,0.03401271089344052,,,,,,,,,
11.781200656074423,,,,,,,,,0.03412372876759078,,,,,,,,,
11.796932221524408,,,,,,,,,0.034235109005341526,,,,,,,,,
11.812684793504943,,,,,,,,,0.03434685278945162,,,,,,,,,
11.828458400066278,,,,,,,,,0.03445896130654053,,,,,,,,,
11.844253069296117,,,,,,,,,0.03457143574710081,,,,,,,,,
11.860068829319673,,,,,,,,,0.03468427730551086,,,,,,,,,
11.875905708299708,,,,,,,,,0.03479748718004747,,,,,,,,,
11.891763734436596,,,,,,,,,0.03491106657289866,,,,,,,,,
11.907642935968369,,,,,,,,,0.03502501669017642,,,,,,,,,
11.923543341170758,,,,,,,,,0.035139338741929455,,,,,,,,,
11.939464978357256,,,,,,,,,0.03525403394215614,,,,,,,,,
11.955407875879164,,,,,,,,,0.0353691035088173,,,,,,,,,
11.971372062125644,,,,,,,,,0.035484548663849286,,,,,,,,,
11.98735756552375,,,,,,,,,0.03560037063317671,,,,,,,,,
12.003364414538513,,,,,,,,,0.03571657064672573,,,,,,,,,
12.019392637672967,,,,,,,,,0.03583314993843701,,,,,,,,,
12.035442263468205,,,,,,,,,0.03595010974627875,,,,,,,,,
12.051513320503435,,,,,,,,,0.036067451312259906,,,,,,,,,
12.067605837396025,,,,,,,,,0.0361851758824434,,,,,,,,,
12.083719842801555,,,,,,,,,0.03630328470695927,,,,,,,,,
12.09985536541387,,,,,,,,,0.03642177904001804,,,,,,,,,
12.116012433965132,,,,,,,,,0.03654066013992393,,,,,,,,,
12.132191077225865,,,,,,,,,0.036659929269088364,,,,,,,,,
12.148391324005015,,,,,,,,,0.03677958769404319,,,,,,,,,
12.164613203149997,,,,,,,,,0.036899636685454346,,,,,,,,,
12.180856743546748,,,,,,,,,0.037020077518135165,,,,,,,,,
12.197121974119762,,,,,,,,,0.037140911471059926,,,,,,,,,
12.213408923832173,,,,,,,,,0.03726213982737762,,,,,,,,,
12.229717621685785,,,,,,,,,0.03738376387442539,,,,,,,,,
12.246048096721127,,,,,,,,,0.03750578490374224,,,,,,,,,
12.262400378017508,,,,,,,,,0.037628204211082844,,,,,,,,,
12.278774494693064,,,,,,,,,0.03775102309643114,,,,,,,,,
