Photon Energy / eV,1s,2s,2p,3s,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,,,0.021999999999999995,,,,,,,,,,,,,,
10.21362017100584,,,,0.02214408471777104,,,,,,,,,,,,,,
10.22725852917425,,,,0.022289113090355507,,,,,,,,,,,,,,
10.24091509879075,,,,0.0224350912980369,,,,,,,,,,,,,,
10.25458990417328,,,,0.022582025561575333,,,,,,,,,,,,,,
10.26828296967226,,,,0.022729922142472516,,,,,,,,,,,,,,
10.281994319670622,,,,0.022878787343238702,,,,,,,,,,,,,,
10.29572397858386,,,,0.02302862750766123,,,,,,,,,,,,,,
10.30947197086006,,,,0.02317944902107467,,,,,,,,,,,,,,
10.323238320979964,,,,0.02333125831063331,,,,,,,,,,,,,,
10.337023053457003,,,,0.023484061845584714,,,,,,,,,,,,,,
10.350826192837335,,,,0.023637866137545566,,,,,,,,,,,,,,
10.3646477636999,,,,0.02379267774077912,,,,,,,,,,,,,,
10.378487790656457,,,,0.02394850325247446,,,,,,,,,,,,,,
10.39234629835163,,,,0.02410534931302773,,,,,,,,,,,,,,
10.406223311462949,,,,0.024263222606325,,,,,,,,,,,,,,
10.420118854700899,,,,0.02442212986002721,,,,,,,,,,,,,,
10.434032952808957,,,,0.024582077845856743,,,,,,,,,,,,,,
10.447965630563646,,,,0.024743073379886106,,,,,,,,,,,,,,
10.461916912774575,,,,0.024905123322828415,,,,,,,,,,,,,,
10.475886824284464,,,,0.025068234580329446,,,,,,,,,,,,,,
10.489875389969226,,,,0.025232414103262414,,,,,,,,,,,,,,
10.503882634737984,,,,0.025397668888023806,,,,,,,,,,,,,,
10.51790858353312,,,,0.025564005976831682,,,,,,,,,,,,,,
10.531953261330328,,,,0.02573143245802574,,,,,,,,,,,,,,
10.546016693138645,,,,0.025899955466369345,,,,,,,,,,,,,,
10.560098904000506,,,,0.026069582183353646,,,,,,,,,,,,,,
10.574199918991788,,,,0.02624031983750353,,,,,,,,,,,,,,
10.588319763221847,,,,0.02641217570468574,,,,,,,,,,,,,,
10.602458461833573,,,,0.02658515710841888,,,,,,,,,,,,,,
10.616616040003423,,,,0.026759271420185485,,,,,,,,,,,,,,
10.630792522941482,,,,0.026934526059746233,,,,,,,,,,,,,,
10.644987935891493,,,,0.027110928495456085,,,,,,,,,,,,,,
10.659202304130899,,,,0.02728848624458239,,,,,,,,,,,,,,
10.673435652970909,,,,0.02746720687362557,,,,,,,,,,,,,,
10.687688007756526,,,,0.027647097998641255,,,,,,,,,,,,,,
10.701959393866595,,,,0.027828167285565024,,,,,,,,,,,,,,
10.716249836713851,,,,0.02801042245053893,,,,,,,,,,,,,,
10.730559361744964,,,,0.02819387126024047,,,,,,,,,,,,,,
10.74488799444058,,,,0.028378521532213416,,,,,,,,,,,,,,
10.75923576031537,,,,0.02856438113520107,,,,,,,,,,,,,,
10.77360268491808,,,,0.028751457989481533,,,,,,,,,,,,,,
10.787988793831566,,,,0.028939760067205188,,,,,,,,,,,,,,
10.802394112672848,,,,0.029129295392734518,,,,,,,,,,,,,,
10.816818667093155,,,,0.029320072042986024,,,,,,,,,,,,,,
10.831262482777957,,,,0.029512098147774214,,,,,,,,,,,,,,
10.845725585447031,,,,0.02970538189015847,,,,,,,,,,,,,,
10.860208000854502,,,,0.0298999315067914,,,,,,,,,,,,,,
10.874709754788878,,,,0.03009575528827003,,,,,,,,,,,,,,
10.889230873073103,,,,0.030292861579488975,,,,,,,,,,,,,,
10.903771381564605,,,,0.03049125877999615,,,,,,,,,,,,,,
10.91833130615534,,,,0.03069095534435069,,,,,,,,,,,,,,
10.932910672771834,,,,0.03089195978248316,,,,,,,,,,,,,,
10.947509507375239,,,,0.031094280660058336,,,,,,,,,,,,,,
10.962127835961367,,,,0.031297926598840065,,,,,,,,,,,,,,
10.976765684560746,,,,0.03150290627705884,,,,,,,,,,,,,,
10.991423079238663,,,,0.03170922842978145,,,,,,,,,,,,,,
11.006100046095213,,,,0.031916901849283474,,,,,,,,,,,,,,
11.02079661126533,,,,0.032125935385423486,,,,,,,,,,,,,,
11.035512800918863,,,,0.032336337946020734,,,,,,,,,,,,,,
11.050248641260591,,,,0.032548118497234456,,,,,,,,,,,,,,
11.0650041585303,,,,0.032761286063945926,,,,,,,,,,,,,,
11.079779379002801,,,,0.032975849730143204,,,,,,,,,,,,,,
11.094574328987996,,,,0.033191818639308125,,,,,,,,,,,,,,
11.109389034830919,,,,0.03340920199480596,,,,,,,,,,,,,,
11.124223522911782,,,,0.03362800906027767,,,,,,,,,,,,,,
11.13907781964602,,,,0.03384824916003459,,,,,,,,,,,,,,
11.153951951484348,,,,0.03406993167945584,,,,,,,,,,,,,,
11.168845944912793,,,,0.03429306606538826,,,,,,,,,,,,,,
11.183759826452752,,,,0.03451766182654895,,,,,,,,,,,,,,
11.198693622661045,,,,0.03474372853393063,,,,,,,,,,,,,,
11.213647360129933,,,,0.03497127582120904,,,,,,,,,,,,,,
11.228621065487202,,,,0.03520031338515414,,,,,,,,,,,,,,
11.243614765396194,,,,0.03543085098604289,,,,,,,,,,,,,,
11.258628486555848,,,,0.03566289844807525,,,,,,,,,,,,,,
11.273662255700762,,,,0.03589646565979291,,,,,,,,,,,,,,
11.288716099601224,,,,0.0361315625745006,,,,,,,,,,,,,,
11.303790045063277,,,,0.03636819921069033,,,,,,,,,,,,,,
11.318884118928755,,,,0.03660638565246821,,,,,,,,,,,,,,
