Photon Energy / eV,4s,3d,4p,5s,4d,5p,6s,4f,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,,,,,,0.006799999999999998,,,,,,,,,,,
10.21362017100584,,,,,,,0.006841097150156651,,,,,,,,,,,
10.22725852917425,,,,,,,0.006882442679100222,,,,,,,,,,,
10.24091509879075,,,,,,,0.006924038087957214,,,,,,,,,,,
10.25458990417328,,,,,,,0.006965884886926502,,,,,,,,,,,
10.26828296967226,,,,,,,0.007007984595334154,,,,,,,,,,,
10.281994319670622,,,,,,,0.007050338741688559,,,,,,,,,,,
10.29572397858386,,,,,,,0.007092948863735999,,,,,,,,,,,
10.30947197086006,,,,,,,0.0071358165085163554,,,,,,,,,,,
10.323238320979964,,,,,,,0.007178943232419417,,,,,,,,,,,
10.337023053457003,,,,,,,0.007222330601241312,,,,,,,,,,,
10.350826192837335,,,,,,,0.007265980190241342,,,,,,,,,,,
10.3646477636999,,,,,,,0.007309893584199226,,,,,,,,,,,
10.378487790656457,,,,,,,0.0073540723774726145,,,,,,,,,,,
10.39234629835163,,,,,,,0.007398518174054951,,,,,,,,,,,
10.406223311462949,,,,,,,0.007443232587633754,,,,,,,,,,,
10.420118854700899,,,,,,,0.007488217241649186,,,,,,,,,,,
10.434032952808957,,,,,,,0.007533473769352965,,,,,,,,,,,
10.447965630563646,,,,,,,0.007579003813867715,,,,,,,,,,,
10.461916912774575,,,,,,,0.007624809028246617,,,,,,,,,,,
10.475886824284464,,,,,,,0.0076708910755333305,,,,,,,,,,,
10.489875389969226,,,,,,,0.007717251628822533,,,,,,,,,,,
10.503882634737984,,,,,,,0.007763892371320532,,,,,,,,,,,
10.51790858353312,,,,,,,0.007810814996406452,,,,,,,,,,,
10.531953261330328,,,,,,,0.007858021207693688,,,,,,,,,,,
10.546016693138645,,,,,,,0.007905512719091741,,,,,,,,,,,
10.560098904000506,,,,,,,0.007953291254868482,,,,,,,,,,,
