Photon Energy / eV,3s,3p,4s,3d,4p,5s,4d,5p,6s,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,,,,,,,,0.047999999999999994,,,,,,,,,
10.21362017100584,,,,,,,,,0.048091485487916,,,,,,,,,
10.22725852917425,,,,,,,,,0.0481831453423841,,,,,,,,,
10.24091509879075,,,,,,,,,0.04827497989573776,,,,,,,,,
10.25458990417328,,,,,,,,,0.04836698948094397,,,,,,,,,
10.26828296967226,,,,,,,,,0.04845917443160423,,,,,,,,,
10.281994319670622,,,,,,,,,0.04855153508195594,,,,,,,,,
10.29572397858386,,,,,,,,,0.04864407176687357,,,,,,,,,
10.30947197086006,,,,,,,,,0.048736784821869716,,,,,,,,,
10.323238320979964,,,,,,,,,0.048829674583096505,,,,,,,,,
10.337023053457003,,,,,,,,,0.048922741387346806,,,,,,,,,
10.350826192837335,,,,,,,,,0.04901598557205537,,,,,,,,,
10.3646477636999,,,,,,,,,0.04910940747530003,,,,,,,,,
10.378487790656457,,,,,,,,,0.049203007435803046,,,,,,,,,
10.39234629835163,,,,,,,,,0.049296785792932195,,,,,,,,,
10.406223311462949,,,,,,,,,0.04939074288670214,,,,,,,,,
10.420118854700899,,,,,,,,,0.04948487905777558,,,,,,,,,
10.434032952808957,,,,,,,,,0.049579194647464436,,,,,,,,,
10.447965630563646,,,,,,,,,0.049673689997731224,,,,,,,,,
10.461916912774575,,,,,,,,,0.049768365451190254,,,,,,,,,
10.475886824284464,,,,,,,,,0.0498632213511087,,,,,,,,,
10.489875389969226,,,,,,,,,0.04995825804140808,,,,,,,,,
10.503882634737984,,,,,,,,,0.050053475866665406,,,,,,,,,
10.51790858353312,,,,,,,,,0.05014887517211447,,,,,,,,,
10.531953261330328,,,,,,,,,0.05024445630364697,,,,,,,,,
10.546016693138645,,,,,,,,,0.050340219607813944,,,,,,,,,
10.560098904000506,,,,,,,,,0.05043616543182685,,,,,,,,,
10.574199918991788,,,,,,,,,0.050532294123559,,,,,,,,,
10.588319763221847,,,,,,,,,0.05062860603154671,,,,,,,,,
10.602458461833573,,,,,,,,,0.05072510150499053,,,,,,,,,
10.616616040003423,,,,,,,,,0.050821780893756656,,,,,,,,,
10.630792522941482,,,,,,,,,0.05091864454837802,,,,,,,,,
10.644987935891493,,,,,,,,,0.05101569282005579,,,,,,,,,
10.659202304130899,,,,,,,,,0.051112926060660285,,,,,,,,,
10.673435652970909,,,,,,,,,0.05121034462273269,,,,,,,,,
10.687688007756526,,,,,,,,,0.05130794885948597,,,,,,,,,
10.701959393866595,,,,,,,,,0.05140573912480638,,,,,,,,,
10.716249836713851,,,,,,,,,0.051503715773254646,,,,,,,,,
10.730559361744964,,,,,,,,,0.05160187916006722,,,,,,,,,
10.74488799444058,,,,,,,,,0.0517002296411577,,,,,,,,,
10.75923576031537,,,,,,,,,0.051798767573117924,,,,,,,,,
10.77360268491808,,,,,,,,,0.051897493313219474,,,,,,,,,
10.787988793831566,,,,,,,,,0.05199640721941486,,,,,,,,,
10.802394112672848,,,,,,,,,0.05209550965033877,,,,,,,,,
10.816818667093155,,,,,,,,,0.05219480096530953,,,,,,,,,
10.831262482777957,,,,,,,,,0.05229428152433017,,,,,,,,,
10.845725585447031,,,,,,,,,0.05239395168808999,,,,,,,,,
10.860208000854502,,,,,,,,,0.05249381181796567,,,,,,,,,
10.874709754788878,,,,,,,,,0.052593862276022724,,,,,,,,,
10.889230873073103,,,,,,,,,0.05269410342501667,,,,,,,,,
10.903771381564605,,,,,,,,,0.05279453562839446,,,,,,,,,
10.91833130615534,,,,,,,,,0.052895159250295795,,,,,,,,,
10.932910672771834,,,,,,,,,0.05299597465555429,,,,,,,,,
10.947509507375239,,,,,,,,,0.05309698220969904,,,,,,,,,
10.962127835961367,,,,,,,,,0.053198182278955765,,,,,,,,,
10.976765684560746,,,,,,,,,0.05329957523024816,,,,,,,,,
10.991423079238663,,,,,,,,,0.053401161431199336,,,,,,,,,
11.006100046095213,,,,,,,,,0.053502941250133,,,,,,,,,
11.02079661126533,,,,,,,,,0.0536049150560749,,,,,,,,,
11.035512800918863,,,,,,,,,0.05370708321875409,,,,,,,,,
11.050248641260591,,,,,,,,,0.05380944610860439,,,,,,,,,
11.0650041585303,,,,,,,,,0.05391200409676555,,,,,,,,,
11.079779379002801,,,,,,,,,0.054014757555084766,,,,,,,,,
11.094574328987996,,,,,,,,,0.054117706856117956,,,,,,,,,
11.109389034830919,,,,,,,,,0.05422085237313102,,,,,,,,,
11.124223522911782,,,,,,,,,0.054324194480101416,,,,,,,,,
11.13907781964602,,,,,,,,,0.05442773355171925,,,,,,,,,
11.153951951484348,,,,,,,,,0.05453146996338886,,,,,,,,,
11.168845944912793,,,,,,,,,0.05463540409123009,,,,,,,,,
11.183759826452752,,,,,,,,,0.054739536312079555,,,,,,,,,
11.198693622661045,,,,,,,,,0.054843867003492246,,,,,,,,,
11.213647360129933,,,,,,,,,0.05494839654374256,,,,,,,,,
11.228621065487202,,,,,,,,,0.05505312531182606,,,,,,,,,
11.243614765396194,,,,,,,,,0.055158053687460504,,,,,,,,,
11.258628486555848,,,,,,,,,0.0552631820510875,,,,,,,,,
11.273662255700762,,,,,,,,,0.05536851078387364,,,,,,,,,
11.288716099601224,,,,,,,,,0.055474040267712084,,,,,,,,,
11.303790045063277,,,,,,,,,0.05557977088522386,,,,,,,,,
11.318884118928755,,,,,,,,,0.05568570301975916,,,,,,,,,
11.333998348075333,,,,,,,,,0.055791837055398946,,,,,,,,,
11.349132759416577,,,,,,,,,0.0558981733769561,,,,,,,,,
11.364287379901992,,,,,,,,,0.056004712369977026,,,,,,,,,
11.379462236517073,,,,,,,,,0.05611145442074298,,,,,,,,,
11.394657356283334,,,,,,,,,0.056218399916271304,,,,,,,,,
11.409872766258385,,,,,,,,,0.05632554924431708,,,,,,,,,
11.425108493535966,,,,,,,,,0.05643290279337444,,,,,,,,,
11.440364565245988,,,,,,,,,0.05654046095267798,,,,,,,,,
11.455641008554595,,,,,,,,,0.056648224112204056,,,,,,,,,
11.470937850664205,,,,,,,,,0.05675619266267239,,,,,,,,,
11.48625511881356,,,,,,,,,0.05686436699554741,,,,,,,,,
11.50159284027777,,,,,,,,,0.056972747503039545,,,,,,,,,
11.516951042368369,,,,,,,,,0.057081334578106886,,,,,,,,,
11.532329752433364,,,,,,,,,0.05719012861445636,,,,,,,,,
11.547728997857273,,,,,,,,,0.05729913000654537,,,,,,,,,
11.563148806061186,,,,,,,,,0.05740833914958314,,,,,,,,,
11.578589204502812,,,,,,,,,0.0575177564395321,,,,,,,,,
11.594050220676507,,,,,,,,,0.057627382273109276,,,,,,,,,
11.60953188211336,,,,,,,,,0.057737217047787975,,,,,,,,,
11.625034216381218,,,,,,,,,0.05784726116179903,,,,,,,,,
11.640557251084733,,,,,,,,,0.05795751501413219,,,,,,,,,
11.656101013865422,,,,,,,,,0.058067979004537786,,,,,,,,,
11.671665532401715,,,,,,,,,0.05817865353352792,,,,,,,,,
11.687250834408998,,,,,,,,,0.058289539002378155,,,,,,,,,
11.702856947639663,,,,,,,,,0.05840063581312884,,,,,,,,,
11.718483899883166,,,,,,,,,0.058511944368586526,,,,,,,,,
11.734131718966067,,,,,,,,,0.05862346507232561,,,,,,,,,
11.749800432752084,,,,,,,,,0.058735198328689536,,,,,,,,,
11.765490069142146,,,,,,,,,0.058847144542792586,,,,,,,,,
11.781200656074423,,,,,,,,,0.058959304120520944,,,,,,,,,
11.796932221524408,,,,,,,,,0.059071677468534596,,,,,,,,,
11.812684793504943,,,,,,,,,0.059184264994268466,,,,,,,,,
11.828458400066278,,,,,,,,,0.05929706710593411,,,,,,,,,
11.844253069296117,,,,,,,,,0.05941008421252111,,,,,,,,,
11.860068829319673,,,,,,,,,0.05952331672379847,,,,,,,,,
11.875905708299708,,,,,,,,,0.05963676505031633,,,,,,,,,
11.891763734436596,,,,,,,,,0.05975042960340717,,,,,,,,,
11.907642935968369,,,,,,,,,0.05986431079518756,,,,,,,,,
11.923543341170758,,,,,,,,,0.059978409038559534,,,,,,,,,
11.939464978357256,,,,,,,,,0.060092724747211994,,,,,,,,,
11.955407875879164,,,,,,,,,0.06020725833562246,,,,,,,,,
11.971372062125644,,,,,,,,,0.060322010219058315,,,,,,,,,
11.98735756552375,,,,,,,,,0.06043698081357845,,,,,,,,,
12.003364414538513,,,,,,,,,0.060552170536034705,,,,,,,,,
12.019392637672967,,,,,,,,,0.0606675798040735,,,,,,,,,
12.035442263468205,,,,,,,,,0.060783209036137265,,,,,,,,,
12.051513320503435,,,,,,,,,0.06089905865146584,,,,,,,,,
12.067605837396025,,,,,,,,,0.06101512907009826,,,,,,,,,
12.083719842801555,,,,,,,,,0.06113142071287401,,,,,,,,,
12.09985536541387,,,,,,,,,0.06124793400143476,,,,,,,,,
12.116012433965132,,,,,,,,,0.0613646693582258,,,,,,,,,
12.132191077225865,,,,,,,,,0.061481627206497504,,,,,,,,,
12.148391324005015,,,,,,,,,0.06159880797030704,,,,,,,,,
12.164613203149997,,,,,,,,,0.0617162120745197,,,,,,,,,
12.180856743546748,,,,,,,,,0.0618338399448107,,,,,,,,,
12.197121974119762,,,,,,,,,0.061951692007666356,,,,,,,,,
12.213408923832173,,,,,,,,,0.062069768690386044,,,,,,,,,
12.229717621685785,,,,,,,,,0.06218807042108341,,,,,,,,,
12.246048096721127,,,,,,,,,0.062306597628688155,,,,,,,,,
12.262400378017508,,,,,,,,,0.06242535074294749,,,,,,,,,
12.278774494693064,,,,,,,,,0.06254433019442762,,,,,,,,,
12.295170475904815,,,,,,,,,0.06266353641451551,,,,,,,,,
12.311588350848714,,,,,,,,,0.06278296983542019,,,,,,,,,
12.328028148759701,,,,,,,,,0.06290263089017455,,,,,,,,,
12.344489898911752,,,,,,,,,0.06302252001263682,,,,,,,,,
12.360973630617933,,,,,,,,,0.06314263763749209,,,,,,,,,
12.377479373230457,,,,,,,,,0.06326298420025402,,,,,,,,,
12.394007156140717,,,,,,,,,0.06338356013726615,,,,,,,,,
12.410557008779367,,,,,,,,,0.06350436588570392,,,,,,,,,
12.427128960616358,,,,,,,,,0.0636254018835758,,,,,,,,,
12.443723041160986,,,,,,,,,0.06374666856972523,,,,,,,,,
12.460339279961959,,,,,,,,,0.06386816638383191,,,,,,,,,
12.476977706607435,,,,,,,,,0.0639898957664137,,,,,,,,,
12.493638350725087,,,,,,,,,0.064111857158828,,,,,,,,,
12.510321241982146,,,,,,,,,0.06423405100327334,,,,,,,,,
