Photon Energy / eV,4s,4p,5s,4d,5p,6s,4f,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,,,,,0.0013000000000000006,,,,,,,,,,,,
10.21362017100584,,,,,,0.0013131788561043087,,,,,,,,,,,,
10.22725852917425,,,,,,0.0013264913139380155,,,,,,,,,,,,
10.24091509879075,,,,,,0.001339938727899557,,,,,,,,,,,,
10.25458990417328,,,,,,0.0013535224661176952,,,,,,,,,,,,
10.26828296967226,,,,,,0.0013672439105907057,,,,,,,,,,,,
10.281994319670622,,,,,,0.0013811044573269877,,,,,,,,,,,,
10.29572397858386,,,,,,0.0013951055164870942,,,,,,,,,,,,
10.30947197086006,,,,,,0.0014092485125271788,,,,,,,,,,,,
10.323238320979964,,,,,,0.0014235348843439526,,,,,,,,,,,,
10.337023053457003,,,,,,0.001437966085421054,,,,,,,,,,,,
10.350826192837335,,,,,,0.0014525435839769308,,,,,,,,,,,,
10.3646477636999,,,,,,0.0014672688631142139,,,,,,,,,,,,
10.378487790656457,,,,,,0.0014821434209706108,,,,,,,,,,,,
10.39234629835163,,,,,,0.0014971687708713176,,,,,,,,,,,,
10.406223311462949,,,,,,0.0015123464414829922,,,,,,,,,,,,
10.420118854700899,,,,,,0.0015276779769692746,,,,,,,,,,,,
10.434032952808957,,,,,,0.0015431649371478889,,,,,,,,,,,,
10.447965630563646,,,,,,0.0015588088976493397,,,,,,,,,,,,
10.461916912774575,,,,,,0.00157461145007722,,,,,,,,,,,,
10.475886824284464,,,,,,0.001590574202170115,,,,,,,,,,,,
10.489875389969226,,,,,,0.001606698777965211,,,,,,,,,,,,
10.503882634737984,,,,,,0.0016229868179634967,,,,,,,,,,,,
10.51790858353312,,,,,,0.0016394399792966753,,,,,,,,,,,,
10.531953261330328,,,,,,0.001656059935895753,,,,,,,,,,,,
10.546016693138645,,,,,,0.001672848378661353,,,,,,,,,,,,
10.560098904000506,,,,,,0.00168980701563574,,,,,,,,,,,,
10.574199918991788,,,,,,0.001706937572176597,,,,,,,,,,,,
10.588319763221847,,,,,,0.0017242417911325606,,,,,,,,,,,,
10.602458461833573,,,,,,0.001741721433020538,,,,,,,,,,,,
10.616616040003423,,,,,,0.0017593782762048223,,,,,,,,,,,,
10.630792522941482,,,,,,0.001777214117078014,,,,,,,,,,,,
10.644987935891493,,,,,,0.001795230770243803,,,,,,,,,,,,
10.659202304130899,,,,,,0.0018134300687015488,,,,,,,,,,,,
10.673435652970909,,,,,,0.001831813864032813,,,,,,,,,,,,
10.687688007756526,,,,,,0.0018503840265897094,,,,,,,,,,,,
10.701959393866595,,,,,,0.0018691424456851987,,,,,,,,,,,,
10.716249836713851,,,,,,0.0018880910297853063,,,,,,,,,,,,
10.730559361744964,,,,,,0.0019072317067032876,,,,,,,,,,,,
10.74488799444058,,,,,,0.001926566423795764,,,,,,,,,,,,
10.75923576031537,,,,,,0.001946097148160838,,,,,,,,,,,,
10.77360268491808,,,,,,0.0019658258668382353,,,,,,,,,,,,
10.787988793831566,,,,,,0.0019857545870114565,,,,,,,,,,,,
10.802394112672848,,,,,,0.0020058853362119908,,,,,,,,,,,,
10.816818667093155,,,,,,0.0020262201625255985,,,,,,,,,,,,
10.831262482777957,,,,,,0.002046761134800655,,,,,,,,,,,,
10.845725585447031,,,,,,0.0020675103428586766,,,,,,,,,,,,
10.860208000854502,,,,,,0.00208846989770691,,,,,,,,,,,,
10.874709754788878,,,,,,0.002109641931753111,,,,,,,,,,,,
10.889230873073103,,,,,,0.0021310285990224875,,,,,,,,,,,,
10.903771381564605,,,,,,0.0021526320753768586,,,,,,,,,,,,
10.91833130615534,,,,,,0.0021744545587360203,,,,,,,,,,,,
10.932910672771834,,,,,,0.002196498269301358,,,,,,,,,,,,
10.947509507375239,,,,,,0.0022187654497817307,,,,,,,,,,,,
10.962127835961367,,,,,,0.0022412583656216418,,,,,,,,,,,,
10.976765684560746,,,,,,0.002263979305231722,,,,,,,,,,,,
10.991423079238663,,,,,,0.0022869305802215556,,,,,,,,,,,,
11.006100046095213,,,,,,0.002310114525634859,,,,,,,,,,,,
11.02079661126533,,,,,,0.002333533500187024,,,,,,,,,,,,
11.035512800918863,,,,,,0.002357189886505137,,,,,,,,,,,,
11.050248641260591,,,,,,0.0023810860913703537,,,,,,,,,,,,
11.0650041585303,,,,,,0.002405224545962769,,,,,,,,,,,,
11.079779379002801,,,,,,0.0024296077061087638,,,,,,,,,,,,
11.094574328987996,,,,,,0.0024542380525308604,,,,,,,,,,,,
11.109389034830919,,,,,,0.002479118091100108,,,,,,,,,,,,
11.124223522911782,,,,,,0.0025042503530910303,,,,,,,,,,,,
11.13907781964602,,,,,,0.0025296373954391453,,,,,,,,,,,,
11.153951951484348,,,,,,0.002555281801001122,,,,,,,,,,,,
11.168845944912793,,,,,,0.0025811861788175463,,,,,,,,,,,,
11.183759826452752,,,,,,0.0026073531643783657,,,,,,,,,,,,
11.198693622661045,,,,,,0.0026337854198910343,,,,,,,,,,,,
11.213647360129933,,,,,,0.0026604856345513184,,,,,,,,,,,,
11.228621065487202,,,,,,0.0026874565248169576,,,,,,,,,,,,
11.243614765396194,,,,,,0.0027147008346839934,,,,,,,,,,,,
11.258628486555848,,,,,,0.0027422213359659547,,,,,,,,,,,,
11.273662255700762,,,,,,0.002770020828575846,,,,,,,,,,,,
11.288716099601224,,,,,,0.0027981021408110293,,,,,,,,,,,,
11.303790045063277,,,,,,0.0028264681296409563,,,,,,,,,,,,
11.318884118928755,,,,,,0.002855121680997842,,,,,,,,,,,,
11.333998348075333,,,,,,0.0028840657100702737,,,,,,,,,,,,
11.349132759416577,,,,,,0.002913303161599801,,,,,,,,,,,,
11.364287379901992,,,,,,0.0029428370101805346,,,,,,,,,,,,
11.379462236517073,,,,,,0.002972670260561776,,,,,,,,,,,,
11.394657356283334,,,,,,0.0030028059479537024,,,,,,,,,,,,
11.409872766258385,,,,,,0.003033247138336197,,,,,,,,,,,,
11.425108493535966,,,,,,0.003063996928770764,,,,,,,,,,,,
11.440364565245988,,,,,,0.0030950584477156193,,,,,,,,,,,,
11.455641008554595,,,,,,0.0031264348553439792,,,,,,,,,,,,
11.470937850664205,,,,,,0.003158129343865573,,,,,,,,,,,,
11.48625511881356,,,,,,0.0031901451378514175,,,,,,,,,,,,
11.50159284027777,,,,,,0.003222485494561881,,,,,,,,,,,,
11.516951042368369,,,,,,0.0032551537042780775,,,,,,,,,,,,
11.532329752433364,,,,,,0.0032881530906366057,,,,,,,,,,,,
11.547728997857273,,,,,,0.0033214870109677104,,,,,,,,,,,,
11.563148806061186,,,,,,0.003355158856636843,,,,,,,,,,,,
11.578589204502812,,,,,,0.0033891720533897125,,,,,,,,,,,,
11.594050220676507,,,,,,0.003423530061700763,,,,,,,,,,,,
11.60953188211336,,,,,,0.0034582363771253227,,,,,,,,,,,,
11.625034216381218,,,,,,0.0034932945306551835,,,,,,,,,,,,
11.640557251084733,,,,,,0.003528708089077854,,,,,,,,,,,,
11.656101013865422,,,,,,0.0035644806553394464,,,,,,,,,,,,
11.671665532401715,,,,,,0.003600615868911222,,,,,,,,,,,,
11.687250834408998,,,,,,0.0036371174061598914,,,,,,,,,,,,
11.702856947639663,,,,,,0.0036739889807216267,,,,,,,,,,,,
11.718483899883166,,,,,,0.0037112343438798915,,,,,,,,,,,,
11.734131718966067,,,,,,0.0037488572849470915,,,,,,,,,,,,
11.749800432752084,,,,,,0.0037868616316500954,,,,,,,,,,,,
11.765490069142146,,,,,,0.0038252512505196823,,,,,,,,,,,,
11.781200656074423,,,,,,0.0038640300472838544,,,,,,,,,,,,
11.796932221524408,,,,,,0.0039032019672653024,,,,,,,,,,,,
11.812684793504943,,,,,,0.003942770995782719,,,,,,,,,,,,
11.828458400066278,,,,,,0.003982741158556305,,,,,,,,,,,,
11.844253069296117,,,,,,0.004023116522117319,,,,,,,,,,,,
11.860068829319673,,,,,,0.004063901194221819,,,,,,,,,,,,
11.875905708299708,,,,,,0.0041050993242685695,,,,,,,,,,,,
11.891763734436596,,,,,,0.004146715103721207,,,,,,,,,,,,
11.907642935968369,,,,,,0.004188752766534675,,,,,,,,,,,,
11.923543341170758,,,,,,0.00423121658958597,,,,,,,,,,,,
11.939464978357256,,,,,,0.004274110893109289,,,,,,,,,,,,
11.955407875879164,,,,,,0.004317440041135554,,,,,,,,,,,,
11.971372062125644,,,,,,0.004361208441936421,,,,,,,,,,,,
11.98735756552375,,,,,,0.004405420548472708,,,,,,,,,,,,
12.003364414538513,,,,,,0.004450080858847543,,,,,,,,,,,,
12.019392637672967,,,,,,0.004495193916763918,,,,,,,,,,,,
12.035442263468205,,,,,,0.00454076431198699,,,,,,,,,,,,
12.051513320503435,,,,,,0.004586796680811037,,,,,,,,,,,,
12.067605837396025,,,,,,0.004633295706531135,,,,,,,,,,,,
12.083719842801555,,,,,,0.00468026611991966,,,,,,,,,,,,
12.09985536541387,,,,,,0.004727712699707575,,,,,,,,,,,,
12.116012433965132,,,,,,0.0047756402730706185,,,,,,,,,,,,
12.132191077225865,,,,,,0.0048240537161204165,,,,,,,,,,,,
12.148391324005015,,,,,,0.004872957954400573,,,,,,,,,,,,
12.164613203149997,,,,,,0.004922357963387796,,,,,,,,,,,,
12.180856743546748,,,,,,0.004972258768998111,,,,,,,,,,,,
12.197121974119762,,,,,,0.005022665448098119,,,,,,,,,,,,
12.213408923832173,,,,,,0.005073583129021637,,,,,,,,,,,,
12.229717621685785,,,,,,0.005125016992091346,,,,,,,,,,,,
12.246048096721127,,,,,,0.005176972270145889,,,,,,,,,,,,
12.262400378017508,,,,,,0.005229454249072233,,,,,,,,,,,,
12.278774494693064,,,,,,0.005282468268343454,,,,,,,,,,,,
12.295170475904815,,,,,,0.005336019721561971,,,,,,,,,,,,
12.311588350848714,,,,,,0.005390114057008291,,,,,,,,,,,,
12.328028148759701,,,,,,0.005444756778195312,,,,,,,,,,,,
12.344489898911752,,,,,,0.00549995344442823,,,,,,,,,,,,
12.360973630617933,,,,,,0.005555709671370164,,,,,,,,,,,,
12.377479373230457,,,,,,0.005612031131613495,,,,,,,,,,,,
12.394007156140717,,,,,,0.005668923555256905,,,,,,,,,,,,
12.410557008779367,,,,,,0.005726392730488484,,,,,,,,,,,,
12.427128960616358,,,,,,0.005784444504174534,,,,,,,,,,,,
