Photon Energy / eV,3p,4s,3d,4p,5s,4d,5p,6s,4f,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,,,,,,,0.020000000000000004,,,,,,,,,,
10.21362017100584,,,,,,,,0.02007310770953836,,,,,,,,,,
10.22725852917425,,,,,,,,0.02014648265593642,,,,,,,,,,
10.24091509879075,,,,,,,,0.020220125816047905,,,,,,,,,,
10.25458990417328,,,,,,,,0.020294038170297346,,,,,,,,,,
10.26828296967226,,,,,,,,0.020368220702693063,,,,,,,,,,
10.281994319670622,,,,,,,,0.020442674400840355,,,,,,,,,,
10.29572397858386,,,,,,,,0.020517400255954575,,,,,,,,,,
10.30947197086006,,,,,,,,0.0205923992628743,,,,,,,,,,
10.323238320979964,,,,,,,,0.020667672420074713,,,,,,,,,,
10.337023053457003,,,,,,,,0.020743220729680746,,,,,,,,,,
10.350826192837335,,,,,,,,0.02081904519748053,,,,,,,,,,
10.3646477636999,,,,,,,,0.020895146832938694,,,,,,,,,,
10.378487790656457,,,,,,,,0.02097152664920989,,,,,,,,,,
10.39234629835163,,,,,,,,0.021048185663152207,,,,,,,,,,
10.406223311462949,,,,,,,,0.021125124895340772,,,,,,,,,,
10.420118854700899,,,,,,,,0.021202345370081276,,,,,,,,,,
10.434032952808957,,,,,,,,0.021279848115423675,,,,,,,,,,
10.447965630563646,,,,,,,,0.02135763416317581,,,,,,,,,,
10.461916912774575,,,,,,,,0.021435704548917238,,,,,,,,,,
10.475886824284464,,,,,,,,0.02151406031201286,,,,,,,,,,
10.489875389969226,,,,,,,,0.021592702495626923,,,,,,,,,,
10.503882634737984,,,,,,,,0.021671632146736855,,,,,,,,,,
10.51790858353312,,,,,,,,0.02175085031614714,,,,,,,,,,
10.531953261330328,,,,,,,,0.021830358058503408,,,,,,,,,,
10.546016693138645,,,,,,,,0.021910156432306375,,,,,,,,,,
10.560098904000506,,,,,,,,0.021990246499926022,,,,,,,,,,
10.574199918991788,,,,,,,,0.022070629327615703,,,,,,,,,,
10.588319763221847,,,,,,,,0.022151305985526306,,,,,,,,,,
10.602458461833573,,,,,,,,0.02223227754772057,,,,,,,,,,
10.616616040003423,,,,,,,,0.02231354509218731,,,,,,,,,,
10.630792522941482,,,,,,,,0.022395109700855852,,,,,,,,,,
10.644987935891493,,,,,,,,0.022476972459610375,,,,,,,,,,
10.659202304130899,,,,,,,,0.022559134458304316,,,,,,,,,,
10.673435652970909,,,,,,,,0.022641596790775046,,,,,,,,,,
10.687688007756526,,,,,,,,0.022724360554858273,,,,,,,,,,
10.701959393866595,,,,,,,,0.022807426852402755,,,,,,,,,,
10.716249836713851,,,,,,,,0.022890796789284892,,,,,,,,,,
10.730559361744964,,,,,,,,0.02297447147542353,,,,,,,,,,
10.74488799444058,,,,,,,,0.023058452024794656,,,,,,,,,,
10.75923576031537,,,,,,,,0.023142739555446306,,,,,,,,,,
10.77360268491808,,,,,,,,0.023227335189513372,,,,,,,,,,
10.787988793831566,,,,,,,,0.02331224005323263,,,,,,,,,,
10.802394112672848,,,,,,,,0.02339745527695764,,,,,,,,,,
10.816818667093155,,,,,,,,0.023482981995173898,,,,,,,,,,
10.831262482777957,,,,,,,,0.02356882134651379,,,,,,,,,,
10.845725585447031,,,,,,,,0.023654974473771902,,,,,,,,,,
10.860208000854502,,,,,,,,0.0237414425239202,,,,,,,,,,
10.874709754788878,,,,,,,,0.023828226648123216,,,,,,,,,,
10.889230873073103,,,,,,,,0.023915328001753482,,,,,,,,,,
10.903771381564605,,,,,,,,0.024002747744406815,,,,,,,,,,
10.91833130615534,,,,,,,,0.02409048703991785,,,,,,,,,,
10.932910672771834,,,,,,,,0.024178547056375444,,,,,,,,,,
10.947509507375239,,,,,,,,0.02426692896613829,,,,,,,,,,
10.962127835961367,,,,,,,,0.024355633945850517,,,,,,,,,,
10.976765684560746,,,,,,,,0.024444663176457306,,,,,,,,,,
10.991423079238663,,,,,,,,0.024534017843220686,,,,,,,,,,
11.006100046095213,,,,,,,,0.024623699135735273,,,,,,,,,,
11.02079661126533,,,,,,,,0.02471370824794404,,,,,,,,,,
11.035512800918863,,,,,,,,0.024804046378154358,,,,,,,,,,
11.050248641260591,,,,,,,,0.024894714729053857,,,,,,,,,,
11.0650041585303,,,,,,,,0.024985714507726464,,,,,,,,,,
11.079779379002801,,,,,,,,0.02507704692566842,,,,,,,,,,
11.094574328987996,,,,,,,,0.025168713198804506,,,,,,,,,,
11.109389034830919,,,,,,,,0.025260714547504122,,,,,,,,,,
11.124223522911782,,,,,,,,0.02535305219659765,,,,,,,,,,
11.13907781964602,,,,,,,,0.025445727375392628,,,,,,,,,,
11.153951951484348,,,,,,,,0.02553874131769026,,,,,,,,,,
11.168845944912793,,,,,,,,0.025632095261801702,,,,,,,,,,
11.183759826452752,,,,,,,,0.025725790450564678,,,,,,,,,,
11.198693622661045,,,,,,,,0.02581982813135994,,,,,,,,,,
11.213647360129933,,,,,,,,0.025914209556127825,,,,,,,,,,
11.228621065487202,,,,,,,,0.02600893598138511,,,,,,,,,,
11.243614765396194,,,,,,,,0.026104008668241547,,,,,,,,,,
11.258628486555848,,,,,,,,0.026199428882416786,,,,,,,,,,
11.273662255700762,,,,,,,,0.026295197894257112,,,,,,,,,,
11.288716099601224,,,,,,,,0.02639131697875247,,,,,,,,,,
11.303790045063277,,,,,,,,0.026487787415553334,,,,,,,,,,
11.318884118928755,,,,,,,,0.02658461048898783,,,,,,,,,,
11.333998348075333,,,,,,,,0.026681787488078805,,,,,,,,,,
11.349132759416577,,,,,,,,0.026779319706560934,,,,,,,,,,
11.364287379901992,,,,,,,,0.026877208442898048,,,,,,,,,,
11.379462236517073,,,,,,,,0.02697545500030035,,,,,,,,,,
11.394657356283334,,,,,,,,0.02707406068674171,,,,,,,,,,
11.409872766258385,,,,,,,,0.027173026814977214,,,,,,,,,,
11.425108493535966,,,,,,,,0.027272354702560578,,,,,,,,,,
11.440364565245988,,,,,,,,0.027372045671861682,,,,,,,,,,
11.455641008554595,,,,,,,,0.027472101050084134,,,,,,,,,,
11.470937850664205,,,,,,,,0.02757252216928304,,,,,,,,,,
11.48625511881356,,,,,,,,0.02767331036638263,,,,,,,,,,
11.50159284027777,,,,,,,,0.027774466983194156,,,,,,,,,,
11.516951042368369,,,,,,,,0.027875993366433656,,,,,,,,,,
11.532329752433364,,,,,,,,0.027977890867739986,,,,,,,,,,
11.547728997857273,,,,,,,,0.028080160843692713,,,,,,,,,,
11.563148806061186,,,,,,,,0.028182804655830274,,,,,,,,,,
11.578589204502812,,,,,,,,0.028285823670668047,,,,,,,,,,
11.594050220676507,,,,,,,,0.028389219259716464,,,,,,,,,,
11.60953188211336,,,,,,,,0.02849299279949948,,,,,,,,,,
11.625034216381218,,,,,,,,0.02859714567157269,,,,,,,,,,
11.640557251084733,,,,,,,,0.028701679262541874,,,,,,,,,,
11.656101013865422,,,,,,,,0.02880659496408132,,,,,,,,,,
11.671665532401715,,,,,,,,0.02891189417295249,,,,,,,,,,
11.687250834408998,,,,,,,,0.029017578291022483,,,,,,,,,,
11.702856947639663,,,,,,,,0.029123648725282822,,,,,,,,,,
11.718483899883166,,,,,,,,0.029230106887868076,,,,,,,,,,
11.734131718966067,,,,,,,,0.02933695419607474,,,,,,,,,,
11.749800432752084,,,,,,,,0.02944419207238009,,,,,,,,,,
11.765490069142146,,,,,,,,0.029551821944461088,,,,,,,,,,
11.781200656074423,,,,,,,,0.029659845245213343,,,,,,,,,,
11.796932221524408,,,,,,,,0.029768263412770325,,,,,,,,,,
11.812684793504943,,,,,,,,0.029877077890522442,,,,,,,,,,
11.828458400066278,,,,,,,,0.0299862901271362,,,,,,,,,,
11.844253069296117,,,,,,,,0.03009590157657357,,,,,,,,,,
11.860068829319673,,,,,,,,0.03020591369811134,,,,,,,,,,
11.875905708299708,,,,,,,,0.030316327956360446,,,,,,,,,,
11.891763734436596,,,,,,,,0.03042714582128562,,,,,,,,,,
11.907642935968369,,,,,,,,0.030538368768224803,,,,,,,,,,
11.923543341170758,,,,,,,,0.030649998277908947,,,,,,,,,,
11.939464978357256,,,,,,,,0.030762035836481568,,,,,,,,,,
11.955407875879164,,,,,,,,0.03087448293551868,,,,,,,,,,
11.971372062125644,,,,,,,,0.030987341072048567,,,,,,,,,,
11.98735756552375,,,,,,,,0.03110061174857163,,,,,,,,,,
12.003364414538513,,,,,,,,0.031214296473080633,,,,,,,,,,
12.019392637672967,,,,,,,,0.031328396759080536,,,,,,,,,,
12.035442263468205,,,,,,,,0.03144291412560881,,,,,,,,,,
12.051513320503435,,,,,,,,0.031557850097255535,,,,,,,,,,
12.067605837396025,,,,,,,,0.031673206204183804,,,,,,,,,,
12.083719842801555,,,,,,,,0.03178898398215,,,,,,,,,,
12.09985536541387,,,,,,,,0.031905184972524335,,,,,,,,,,
12.116012433965132,,,,,,,,0.03202181072231127,,,,,,,,,,
12.132191077225865,,,,,,,,0.03213886278417022,,,,,,,,,,
12.148391324005015,,,,,,,,0.03225634271643614,,,,,,,,,,
12.164613203149997,,,,,,,,0.032374252083140286,,,,,,,,,,
12.180856743546748,,,,,,,,0.03249259245403113,,,,,,,,,,
12.197121974119762,,,,,,,,0.03261136540459501,,,,,,,,,,
12.213408923832173,,,,,,,,0.03273057251607744,,,,,,,,,,
12.229717621685785,,,,,,,,0.03285021537550391,,,,,,,,,,
12.246048096721127,,,,,,,,0.03297029557570114,,,,,,,,,,
12.262400378017508,,,,,,,,0.033090814715318266,,,,,,,,,,
12.278774494693064,,,,,,,,0.03321177439884802,,,,,,,,,,
12.295170475904815,,,,,,,,0.03333317623664825,,,,,,,,,,
12.311588350848714,,,,,,,,0.03345502184496323,,,,,,,,,,
12.328028148759701,,,,,,,,0.03357731284594529,,,,,,,,,,
12.344489898911752,,,,,,,,0.03370005086767629,,,,,,,,,,
12.360973630617933,,,,,,,,0.033823237544189394,,,,,,,,,,
12.377479373230457,,,,,,,,0.03394687451549082,,,,,,,,,,
12.394007156140717,,,,,,,,0.03407096342758149,,,,,,,,,,
12.410557008779367,,,,,,,,0.03419550593247928,,,,,,,,,,
12.427128960616358,,,,,,,,0.034320503688240724,,,,,,,,,,
12.443723041160986,,,,,,,,0.03444595835898324,,,,,,,,,,
12.460339279961959,,,,,,,,0.03457187161490718,,,,,,,,,,
12.476977706607435,,,,,,,,0.034698245132318194,,,,,,,,,,
12.493638350725087,,,,,,,,0.034825080593649395,,,,,,,,,,
12.510321241982146,,,,,,,,0.03495237968748393,,,,,,,,,,
12.527026410085458,,,,,,,,0.03508014410857727,,,,,,,,,,
