Photon Energy / eV,4s,4p,5s,4d,5p,6s,4f,5d,6p,7s,6d,5f,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,,,,,,,,,0.005099999999999999,9.416,,,,,,,
10.21362017100584,,,,,,,,,,0.0051360839939027176,9.409675230285147,,,,,,,
10.22725852917425,,,,,,,,,,0.005172423292632103,9.40335470894667,,,,,,,
10.24091509879075,,,,,,,,,,0.005209019702544578,9.397038433130913,,,,,,,
10.25458990417328,,,,,,,,,,0.005245875042777085,9.390726399986143,,,,,,,
10.26828296967226,,,,,,,,,,0.005282991145337476,9.384418606662534,,,,,,,
10.281994319670622,,,,,,,,,,0.005320369855195614,9.378115050312179,,,,,,,
10.29572397858386,,,,,,,,,,0.005358013030375059,9.371815728089087,,,,,,,
10.30947197086006,,,,,,,,,,0.005395922542045402,9.365520637149176,,,,,,,
10.323238320979964,,,,,,,,,,0.005434100274615344,9.359229774650274,,,,,,,
10.337023053457003,,,,,,,,,,0.0054725481258263275,9.352943137752117,,,,,,,
10.350826192837335,,,,,,,,,,0.0055112680068468475,9.346660723616347,,,,,,,
10.3646477636999,,,,,,,,,,0.005550261842367503,9.340382529406522,,,,,,,
10.378487790656457,,,,,,,,,,0.005589531570696617,9.334108552288091,,,,,,,
10.39234629835163,,,,,,,,,,0.005629079143856637,9.32783878942842,,,,,,,
10.406223311462949,,,,,,,,,,0.005668906527681116,9.321573237996773,,,,,,,
10.420118854700899,,,,,,,,,,0.005709015701912475,9.31531189516431,,,,,,,
10.434032952808957,,,,,,,,,,0.00574940866030039,9.3090547581041,,,,,,,
10.447965630563646,,,,,,,,,,0.005790087410700884,9.302801823991105,,,,,,,
10.461916912774575,,,,,,,,,,0.005831053975176185,9.296553090002183,,,,,,,
10.475886824284464,,,,,,,,,,0.005872310390095148,9.2903085533161,,,,,,,
10.489875389969226,,,,,,,,,,0.005913858706234573,9.284068211113503,,,,,,,
10.503882634737984,,,,,,,,,,0.00595570098888111,9.27783206057694,,,,,,,
10.51790858353312,,,,,,,,,,0.005997839317933895,9.27160009889085,,,,,,,
10.531953261330328,,,,,,,,,,0.006040275788007977,9.26537232324156,,,,,,,
10.546016693138645,,,,,,,,,,0.0060830125085384185,9.259148730817298,,,,,,,
10.560098904000506,,,,,,,,,,0.006126051603885137,9.252929318808166,,,,,,,
10.574199918991788,,,,,,,,,,0.006169395213438541,9.246714084406161,,,,,,,
10.588319763221847,,,,,,,,,,0.006213045491725832,9.240503024805168,,,,,,,
10.602458461833573,,,,,,,,,,0.006257004608518136,9.234296137200952,,,,,,,
10.616616040003423,,,,,,,,,,0.006301274748938349,9.228093418791167,,,,,,,
10.630792522941482,,,,,,,,,,0.006345858113569731,9.221894866775342,,,,,,,
10.644987935891493,,,,,,,,,,0.006390756918565353,9.215700478354892,,,,,,,
10.659202304130899,,,,,,,,,,0.006435973395758157,9.209510250733116,,,,,,,
10.673435652970909,,,,,,,,,,0.006481509792772001,9.203324181115182,,,,,,,
10.687688007756526,,,,,,,,,,0.006527368373133341,9.197142266708143,,,,,,,
