Photon Energy / eV,4s,4p,5s,4d,5p,6s,4f,5d,6p,7s,6d,5f,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,,,,,,,,,0.020000000000000004,12.050000000000004,,,,,,,
10.21362017100584,,,,,,,,,,0.020075859385326546,12.03088144962284,,,,,,,
10.22725852917425,,,,,,,,,,0.020152006502970193,12.011793232770033,,,,,,,
10.24091509879075,,,,,,,,,,0.020228442444290777,11.992735301314367,,,,,,,
10.25458990417328,,,,,,,,,,0.020305168304787638,11.973707607204975,,,,,,,
10.26828296967226,,,,,,,,,,0.020382185184115297,11.954710102467233,,,,,,,
10.281994319670622,,,,,,,,,,0.020459494186099235,11.935742739202635,,,,,,,
10.29572397858386,,,,,,,,,,0.02053709641875174,11.916805469588661,,,,,,,
10.30947197086006,,,,,,,,,,0.020614992994287654,11.897898245878686,,,,,,,
10.323238320979964,,,,,,,,,,0.020693185029140537,11.879021020401822,,,,,,,
10.337023053457003,,,,,,,,,,0.020771673643978486,11.860173745562824,,,,,,,
10.350826192837335,,,,,,,,,,0.020850459963720275,11.841356373841956,,,,,,,
10.3646477636999,,,,,,,,,,0.020929545117551452,11.82256885779488,,,,,,,
10.378487790656457,,,,,,,,,,0.02100893023894053,11.803811150052537,,,,,,,
10.39234629835163,,,,,,,,,,0.021088616465655234,11.785083203321022,,,,,,,
10.406223311462949,,,,,,,,,,0.021168604939778825,11.766384970381457,,,,,,,
10.420118854700899,,,,,,,,,,0.021248896807726427,11.747716404089894,,,,,,,
10.434032952808957,,,,,,,,,,0.02132949322026149,11.729077457377178,,,,,,,
10.447965630563646,,,,,,,,,,0.021410395332512273,11.710468083248836,,,,,,,
10.461916912774575,,,,,,,,,,0.02149160430398843,11.691888234784948,,,,,,,
10.475886824284464,,,,,,,,,,0.021573121298597522,11.67333786514006,,,,,,,
10.489875389969226,,,,,,,,,,0.02165494748466185,11.654816927543019,,,,,,,
10.503882634737984,,,,,,,,,,0.0217370840349351,11.63632537529689,,,,,,,
10.51790858353312,,,,,,,,,,0.02181953212661918,11.617863161778825,,,,,,,
10.531953261330328,,,,,,,,,,0.021902292941381084,11.599430240439949,,,,,,,
10.546016693138645,,,,,,,,,,0.021985367665369827,11.581026564805239,,,,,,,
10.560098904000506,,,,,,,,,,0.022068757489233478,11.562652088473412,,,,,,,
10.574199918991788,,,,,,,,,,0.022152463608136167,11.544306765116806,,,,,,,
10.588319763221847,,,,,,,,,,0.022236487221775257,11.52599054848126,,,,,,,
10.602458461833573,,,,,,,,,,0.02232082953439853,11.507703392386004,,,,,,,
10.616616040003423,,,,,,,,,,0.02240549175482143,11.48944525072353,,,,,,,
10.630792522941482,,,,,,,,,,0.0224904750964444,11.471216077459495,,,,,,,
10.644987935891493,,,,,,,,,,0.022575780777270345,11.453015826632582,,,,,,,
10.659202304130899,,,,,,,,,,0.022661410019921873,11.434844452354412,,,,,,,
