Photon Energy / eV,1s,2s,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,1.234,,,,,,,,,,,,,,,,
10.21362017100584,,1.2320623365676786,,,,,,,,,,,,,,,,
10.22725852917425,,1.2301277157119999,,,,,,,,,,,,,,,,
10.24091509879075,,1.2281961326554196,,,,,,,,,,,,,,,,
10.25458990417328,,1.2262675826278953,,,,,,,,,,,,,,,,
10.26828296967226,,1.224342060866875,,,,,,,,,,,,,,,,
10.281994319670622,,1.2224195626172845,,,,,,,,,,,,,,,,
10.29572397858386,,1.2205000831315156,,,,,,,,,,,,,,,,
10.30947197086006,,1.2185836176694176,,,,,,,,,,,,,,,,
10.323238320979964,,1.2166701614982798,,,,,,,,,,,,,,,,
10.337023053457003,,1.2147597098928247,,,,,,,,,,,,,,,,
10.350826192837335,,1.2128522581351937,,,,,,,,,,,,,,,,
10.3646477636999,,1.2109478015149369,,,,,,,,,,,,,,,,
10.378487790656457,,1.2090463353290006,,,,,,,,,,,,,,,,
10.39234629835163,,1.207147854881716,,,,,,,,,,,,,,,,
10.406223311462949,,1.2052523554847878,,,,,,,,,,,,,,,,
10.420118854700899,,1.203359832457282,,,,,,,,,,,,,,,,
10.434032952808957,,1.2014702811256153,,,,,,,,,,,,,,,,
10.447965630563646,,1.1995836968235425,,,,,,,,,,,,,,,,
10.461916912774575,,1.1977000748921447,,,,,,,,,,,,,,,,
10.475886824284464,,1.1958194106798214,,,,,,,,,,,,,,,,
10.489875389969226,,1.1939416995422734,,,,,,,,,,,,,,,,
10.503882634737984,,1.1920669368424948,,,,,,,,,,,,,,,,
10.51790858353312,,1.1901951179507613,,,,,,,,,,,,,,,,
10.531953261330328,,1.1883262382446182,,,,,,,,,,,,,,,,
10.546016693138645,,1.186460293108869,,,,,,,,,,,,,,,,
10.560098904000506,,1.184597277935564,,,,,,,,,,,,,,,,
10.574199918991788,,1.1827371881239894,,,,,,,,,,,,,,,,
10.588319763221847,,1.1808800190806552,,,,,,,,,,,,,,,,
10.602458461833573,,1.1790257662192845,,,,,,,,,,,,,,,,
10.616616040003423,,1.1771744249608016,,,,,,,,,,,,,,,,
10.630792522941482,,1.1753259907333216,,,,,,,,,,,,,,,,
10.644987935891493,,1.173480458972137,,,,,,,,,,,,,,,,
10.659202304130899,,1.1716378251197108,,,,,,,,,,,,,,,,
10.673435652970909,,1.1697980846256597,,,,,,,,,,,,,,,,
10.687688007756526,,1.1679612329467468,,,,,,,,,,,,,,,,
10.701959393866595,,1.1661272655468684,,,,,,,,,,,,,,,,
10.716249836713851,,1.1642961778970442,,,,,,,,,,,,,,,,
10.730559361744964,,1.162467965475405,,,,,,,,,,,,,,,,
10.74488799444058,,1.1606426237671825,,,,,,,,,,,,,,,,
10.75923576031537,,1.1588201482646971,,,,,,,,,,,,,,,,
10.77360268491808,,1.1570005344673473,,,,,,,,,,,,,,,,
10.787988793831566,,1.1551837778815988,,,,,,,,,,,,,,,,
10.802394112672848,,1.1533698740209732,,,,,,,,,,,,,,,,
10.816818667093155,,1.1515588184060361,,,,,,,,,,,,,,,,
10.831262482777957,,1.149750606564389,,,,,,,,,,,,,,,,
10.845725585447031,,1.1479452340306537,,,,,,,,,,,,,,,,
10.860208000854502,,1.1461426963464652,,,,,,,,,,,,,,,,
10.874709754788878,,1.1443429890604582,,,,,,,,,,,,,,,,
10.889230873073103,,1.1425461077282575,,,,,,,,,,,,,,,,
10.903771381564605,,1.1407520479124664,,,,,,,,,,,,,,,,
10.91833130615534,,1.1389608051826563,,,,,,,,,,,,,,,,
10.932910672771834,,1.137172375115355,,,,,,,,,,,,,,,,
10.947509507375239,,1.1353867532940365,,,,,,,,,,,,,,,,
10.962127835961367,,1.1336039353091096,,,,,,,,,,,,,,,,
10.976765684560746,,1.131823916757907,,,,,,,,,,,,,,,,
10.991423079238663,,1.1300466932446747,,,,,,,,,,,,,,,,
11.006100046095213,,1.1282722603805608,,,,,,,,,,,,,,,,
11.02079661126533,,1.1265006137836062,,,,,,,,,,,,,,,,
11.035512800918863,,1.124731749078731,,,,,,,,,,,,,,,,
11.050248641260591,,1.1229656618977255,,,,,,,,,,,,,,,,
11.0650041585303,,1.1212023478792394,,,,,,,,,,,,,,,,
11.079779379002801,,1.1194418026687707,,,,,,,,,,,,,,,,
11.094574328987996,,1.1176840219186548,,,,,,,,,,,,,,,,
11.109389034830919,,1.1159290012880538,,,,,,,,,,,,,,,,
11.124223522911782,,1.1141767364429462,,,,,,,,,,,,,,,,
11.13907781964602,,1.1124272230561159,,,,,,,,,,,,,,,,
11.153951951484348,,1.1106804568071413,,,,,,,,,,,,,,,,
11.168845944912793,,1.108936433382385,,,,,,,,,,,,,,,,
11.183759826452752,,1.1071951484749831,,,,,,,,,,,,,,,,
11.198693622661045,,1.1054565977848338,,,,,,,,,,,,,,,,
11.213647360129933,,1.103720777018589,,,,,,,,,,,,,,,,
11.228621065487202,,1.1019876818896408,,,,,,,,,,,,,,,,
11.243614765396194,,1.1002573081181122,,,,,,,,,,,,,,,,
11.258628486555848,,1.0985296514308474,,,,,,,,,,,,,,,,
11.273662255700762,,1.0968047075614,,,,,,,,,,,,,,,,
11.288716099601224,,1.0950824722500225,,,,,,,,,,,,,,,,
11.303790045063277,,1.0933629412436572,,,,,,,,,,,,,,,,
11.318884118928755,,1.0916461102959236,,,,,,,,,,,,,,,,
11.333998348075333,,1.08993197516711,,,,,,,,,,,,,,,,
11.349132759416577,,1.0882205316241609,,,,,,,,,,,,,,,,
11.364287379901992,,1.0865117754406686,,,,,,,,,,,,,,,,
11.379462236517073,,1.084805702396861,,,,,,,,,,,,,,,,
11.394657356283334,,1.0831023082795934,,,,,,,,,,,,,,,,
11.409872766258385,,1.0814015888823356,,,,,,,,,,,,,,,,
11.425108493535966,,1.0797035400051624,,,,,,,,,,,,,,,,
11.440364565245988,,1.0780081574547444,,,,,,,,,,,,,,,,
11.455641008554595,,1.076315437044336,,,,,,,,,,,,,,,,
11.470937850664205,,1.0746253745937655,,,,,,,,,,,,,,,,
11.48625511881356,,1.072937965929426,,,,,,,,,,,,,,,,
11.50159284027777,,1.0712532068842635,,,,,,,,,,,,,,,,
11.516951042368369,,1.0695710932977671,,,,,,,,,,,,,,,,
11.532329752433364,,1.067891621015959,,,,,,,,,,,,,,,,
11.547728997857273,,1.0662147858913844,,,,,,,,,,,,,,,,
11.563148806061186,,1.0645405837831008,,,,,,,,,,,,,,,,
11.578589204502812,,1.062869010556667,,,,,,,,,,,,,,,,
11.594050220676507,,1.061200062084136,,,,,,,,,,,,,,,,
11.60953188211336,,1.0595337342440407,,,,,,,,,,,,,,,,
11.625034216381218,,1.0578700229213864,,,,,,,,,,,,,,,,
11.640557251084733,,1.0562089240076393,,,,,,,,,,,,,,,,
11.656101013865422,,1.054550433400718,,,,,,,,,,,,,,,,
11.671665532401715,,1.052894547004981,,,,,,,,,,,,,,,,
11.687250834408998,,1.0512412607312194,,,,,,,,,,,,,,,,
11.702856947639663,,1.0495905704966437,,,,,,,,,,,,,,,,
11.718483899883166,,1.0479424722248767,,,,,,,,,,,,,,,,
11.734131718966067,,1.046296961845941,,,,,,,,,,,,,,,,
11.749800432752084,,1.0446540352962508,,,,,,,,,,,,,,,,
11.765490069142146,,1.0430136885185999,,,,,,,,,,,,,,,,
11.781200656074423,,1.0413759174621549,,,,,,,,,,,,,,,,
11.796932221524408,,1.0397407180824414,,,,,,,,,,,,,,,,
11.812684793504943,,1.0381080863413361,,,,,,,,,,,,,,,,
11.828458400066278,,1.0364780182070568,,,,,,,,,,,,,,,,
11.844253069296117,,1.0348505096541518,,,,,,,,,,,,,,,,
11.860068829319673,,1.0332255566634905,,,,,,,,,,,,,,,,
11.875905708299708,,1.0316031552222533,,,,,,,,,,,,,,,,
11.891763734436596,,1.0299833013239215,,,,,,,,,,,,,,,,
11.907642935968369,,1.0283659909682676,,,,,,,,,,,,,,,,
11.923543341170758,,1.0267512201613453,,,,,,,,,,,,,,,,
11.939464978357256,,1.02513898491548,,,,,,,,,,,,,,,,
11.955407875879164,,1.023529281249258,,,,,,,,,,,,,,,,
11.971372062125644,,1.0219221051875176,,,,,,,,,,,,,,,,
11.98735756552375,,1.0203174527613403,,,,,,,,,,,,,,,,
12.003364414538513,,1.0187153200080383,,,,,,,,,,,,,,,,
12.019392637672967,,1.017115702971146,,,,,,,,,,,,,,,,
12.035442263468205,,1.0155185977004109,,,,,,,,,,,,,,,,
12.051513320503435,,1.0139240002517835,,,,,,,,,,,,,,,,
12.067605837396025,,1.0123319066874068,,,,,,,,,,,,,,,,
12.083719842801555,,1.0107423130756075,,,,,,,,,,,,,,,,
12.09985536541387,,1.0091552154908858,,,,,,,,,,,,,,,,
12.116012433965132,,1.0075706100139061,,,,,,,,,,,,,,,,
12.132191077225865,,1.0059884927314866,,,,,,,,,,,,,,,,
12.148391324005015,,1.0044088597365903,,,,,,,,,,,,,,,,
12.164613203149997,,1.0028317071283155,,,,,,,,,,,,,,,,
12.180856743546748,,1.0012570310118847,,,,,,,,,,,,,,,,
12.197121974119762,,0.9996848274986381,,,,,,,,,,,,,,,,
12.213408923832173,,0.9981150927060201,,,,,,,,,,,,,,,,
12.229717621685785,,0.9965478227575724,,,,,,,,,,,,,,,,
12.246048096721127,,0.9949830137829234,,,,,,,,,,,,,,,,
12.262400378017508,,0.9934206619177791,,,,,,,,,,,,,,,,
12.278774494693064,,0.9918607633039132,,,,,,,,,,,,,,,,
12.295170475904815,,0.9903033140891576,,,,,,,,,,,,,,,,
12.311588350848714,,0.9887483104273933,,,,,,,,,,,,,,,,
12.328028148759701,,0.9871957484785403,,,,,,,,,,,,,,,,
12.344489898911752,,0.9856456244085484,,,,,,,,,,,,,,,,
12.360973630617933,,0.984097934389388,,,,,,,,,,,,,,,,
12.377479373230457,,0.9825526745990395,,,,,,,,,,,,,,,,
12.394007156140717,,0.9810098412214867,,,,,,,,,,,,,,,,
12.410557008779367,,0.9794694304467038,,,,,,,,,,,,,,,,
12.427128960616358,,0.9779314384706477,,,,,,,,,,,,,,,,
12.443723041160986,,0.976395861495249,,,,,,,,,,,,,,,,
12.460339279961959,,0.974862695728402,,,,,,,,,,,,,,,,
12.476977706607435,,0.9733319373839553,,,,,,,,,,,,,,,,
12.493638350725087,,0.971803582681703,,,,,,,,,,,,,,,,
12.510321241982146,,0.9702776278473746,,,,,,,,,,,,,,,,
12.527026410085458,,0.9687540691126264,,,,,,,,,,,,,,,,
12.54375388478154,,0.9672329027150315,,,,,,,,,,,,,,,,
12.560503695856626,,0.9657141248980713,,,,,,,,,,,,,,,,
12.577275873136736,,0.9641977319111249,,,,,,,,,,,,,,,,
12.594070446487692,,0.9626837200094625,,,,,,,,,,,,,,,,
12.610887445815216,,0.9611720854542328,,,,,,,,,,,,,,,,
12.627726901064962,,0.9596628245124559,,,,,,,,,,,,,,,,
12.644588842222564,,0.9581559334570134,,,,,,,,,,,,,,,,
12.661473299313702,,0.9566514085666395,,,,,,,,,,,,,,,,
12.678380302404145,,0.9551492461259117,,,,,,,,,,,,,,,,
12.695309881599814,,0.9536494424252411,,,,,,,,,,,,,,,,
12.712262067046824,,0.9521519937608642,,,,,,,,,,,,,,,,
12.729236888931553,,0.9506568964348332,,,,,,,,,,,,,,,,
12.746234377480679,,0.9491641467550067,,,,,,,,,,,,,,,,
12.763254562961247,,0.947673741035041,,,,,,,,,,,,,,,,
12.780297475680719,,0.9461856755943807,,,,,,,,,,,,,,,,
12.797363145987026,,0.9446999467582493,,,,,,,,,,,,,,,,
12.814451604268612,,0.943216550857642,,,,,,,,,,,,,,,,
12.831562880954513,,0.9417354842293137,,,,,,,,,,,,,,,,
12.848697006514394,,0.940256743215772,,,,,,,,,,,,,,,,
12.865854011458604,,0.9387803241652672,,,,,,,,,,,,,,,,
12.883033926338236,,0.9373062234317845,,,,,,,,,,,,,,,,
12.900236781745173,,0.9358344373750332,,,,,,,,,,,,,,,,
12.917462608312153,,0.9343649623604395,,,,,,,,,,,,,,,,
12.934711436712814,,0.9328977947591364,,,,,,,,,,,,,,,,
12.951983297661757,,0.9314329309479549,,,,,,,,,,,,,,,,
12.969278221914594,,0.9299703673094154,,,,,,,,,,,,,,,,
12.986596240268005,,0.9285101002317185,,,,,,,,,,,,,,,,
13.003937383559792,,0.9270521261087363,,,,,,,,,,,,,,,,
13.021301682668948,,0.9255964413400026,,,,,,,,,,,,,,,,
13.038689168515672,,0.9241430423307067,,,,,,,,,,,,,,,,
13.056099872061473,,0.9226919254916804,,,,,,,,,,,,,,,,
13.073533824309198,,0.9212430872393924,,,,,,,,,,,,,,,,
13.090991056303093,,0.9197965239959381,,,,,,,,,,,,,,,,
13.108471599128855,,0.9183522321890312,,,,,,,,,,,,,,,,
13.12597548391369,,0.9169102082519944,,,,,,,,,,,,,,,,
13.143502741826373,,0.9154704486237513,,,,,,,,,,,,,,,,
13.161053404077295,,0.9140329497488169,,,,,,,,,,,,,,,,
13.178627501918522,,0.9125977080772892,,,,,,,,,,,,,,,,
13.196225066643855,,0.9111647200648406,,,,,,,,,,,,,,,,
13.213846129588878,,0.9097339821727085,,,,,,,,,,,,,,,,
13.23149072213102,,0.9083054908676873,,,,,,,,,,,,,,,,
13.249158875689616,,0.9068792426221187,,,,,,,,,,,,,,,,
13.266850621725933,,0.9054552339138852,,,,,,,,,,,,,,,,
13.28456599174327,,0.9040334612263983,,,,,,,,,,,,,,,,
13.302305017286987,,0.9026139210485917,,,,,,,,,,,,,,,,
13.320067729944563,,0.9011966098749126,,,,,,,,,,,,,,,,
13.337854161345662,,0.8997815242053124,,,,,,,,,,,,,,,,
13.35566434316218,,0.8983686605452387,,,,,,,,,,,,,,,,
13.373498307108303,,0.896958015405626,,,,,,,,,,,,,,,,
13.39135608494057,,0.8955495853028878,,,,,,,,,,,,,,,,
13.409237708457923,,0.8941433667589073,,,,,,,,,,,,,,,,
13.42714320950176,,0.8927393563010293,,,,,,,,,,,,,,,,
13.445072619956013,,0.891337550462051,,,,,,,,,,,,,,,,
13.463025971747165,,0.8899379457802153,,,,,,,,,,,,,,,,
13.481003296844346,,0.8885405387991995,,,,,,,,,,,,,,,,
13.499004627259376,,0.8871453260681085,,,,,,,,,,,,,,,,
13.517029995046817,,0.8857523041414659,,,,,,,,,,,,,,,,
13.535079432304032,,0.8843614695792056,,,,,,,,,,,,,,,,
13.553152971171249,,0.8829728189466629,,,,,,,,,,,,,,,,
13.571250643831608,,0.8815863488145668,,,,,,,,,,,,,,,,
13.589372482511225,,0.8802020557590307,,,,,,,,,,,,,,,,
13.60751851947925,,0.8788199363615441,,,,,,,,,,,,,,,,
13.62568878704792,,0.8774399872089649,,,,,,,,,,,,,,,,
13.643883317572621,,0.87606220489351,,,,,,,,,,,,,,,,
13.662102143451941,,0.8746865860127475,,,,,,,,,,,,,,,,
13.680345297127738,,0.8733131271695874,,,,,,,,,,,,,,,,
13.698612811085171,,0.8719418249722757,,,,,,,,,,,,,,,,
13.716904717852795,,0.8705726760343824,,,,,,,,,,,,,,,,
13.735221050002595,,0.8692056769747957,,,,,,,,,,,,,,,,
13.75356184015005,,0.8678408244177129,,,,,,,,,,,,,,,,
13.771927120954192,,0.866478114992632,,,,,,,,,,,,,,,,
13.790316925117658,,0.8651175453343436,,,,,,,,,,,,,,,,
13.80873128538676,,0.8637591120829222,,,,,,,,,,,,,,,,
13.827170234551529,,0.8624028118837185,,,,,,,,,,,,,,,,
13.845633805445788,,0.8610486413873504,,,,,,,,,,,,,,,,
13.8641220309472,,0.8596965972496954,,,,,,,,,,,,,,,,
13.882634943977331,,0.858346676131882,,,,,,,,,,,,,,,,
13.901172577501706,,0.8569988747002812,,,,,,,,,,,,,,,,
13.919734964529876,,0.8556531896264985,,,,,,,,,,,,,,,,
13.938322138115451,,0.8543096175873669,,,,,,,,,,,,,,,,
13.956934131356197,,0.8529681552649362,,,,,,,,,,,,,,,,
13.97557097739407,,0.8516287993464666,,,,,,,,,,,,,,,,
13.994232709415282,,0.8502915465244201,,,,,,,,,,,,,,,,
14.012919360650356,,0.8489563934964522,,,,,,,,,,,,,,,,
14.03163096437419,,0.847623336965404,,,,,,,,,,,,,,,,
14.050367553906112,,0.8462923736392938,,,,,,,,,,,,,,,,
14.069129162609945,,0.844963500231309,,,,,,,,,,,,,,,,
14.087915823894063,,0.8436367134597981,,,,,,,,,,,,,,,,
14.106727571211445,,0.8423120100482626,,,,,,,,,,,,,,,,
14.12556443805975,,0.8409893867253488,,,,,,,,,,,,,,,,
14.144426457981355,,0.8396688402248398,,,,,,,,,,,,,,,,
14.163313664563443,,0.8383503672856469,,,,,,,,,,,,,,,,
14.182226091438022,,0.8370339646518038,,,,,,,,,,,,,,,,
14.201163772282028,,0.8357196290724547,,,,,,,,,,,,,,,,
14.220126740817363,,0.8344073573018495,,,,,,,,,,,,,,,,
14.239115030810957,,0.8330971460993343,,,,,,,,,,,,,,,,
14.258128676074826,,0.8317889922293441,,,,,,,,,,,,,,,,
14.27716771046614,,0.8304828924613942,,,,,,,,,,,,,,,,
14.296232167887277,,0.8291788435700725,,,,,,,,,,,,,,,,
14.315322082285887,,0.8278768423350318,,,,,,,,,,,,,,,,
14.334437487654945,,0.8265768855409814,,,,,,,,,,,,,,,,
14.353578418032827,,0.8252789699776792,,,,,,,,,,,,,,,,
14.372744907503357,,0.8239830924399238,,,,,,,,,,,,,,,,
14.39193699019585,,0.8226892497275484,,,,,,,,,,,,,,,,
14.411154700285243,,0.8213974386454077,,,,,,,,,,,,,,,,
14.430398071992057,,0.8201076560033772,,,,,,,,,,,,,,,,
14.449667139582534,,0.8188198986163395,,,,,,,,,,,,,,,,
14.46896193736867,,0.8175341633041792,,,,,,,,,,,,,,,,
14.488282499708271,,0.8162504468917741,,,,,,,,,,,,,,,,
14.507628861005031,,0.8149687462089878,,,,,,,,,,,,,,,,
14.527001055708574,,0.8136890580906622,,,,,,,,,,,,,,,,
14.546399118314532,,0.8124113793766085,,,,,,,,,,,,,,,,
14.565823083364595,,0.8111357069116005,,,,,,,,,,,,,,,,
14.585272985446577,,0.8098620375453666,,,,,,,,,,,,,,,,
14.604748859194483,,0.8085903681325813,,,,,,,,,,,,,,,,
14.624250739288566,,0.8073206955328582,,,,,,,,,,,,,,,,
14.64377866045537,,0.8060530166107429,,,,,,,,,,,,,,,,
14.663332657467826,,0.8047873282357033,,,,,,,,,,,,,,,,
14.6829127651453,,0.8035236272821231,,,,,,,,,,,,,,,,
14.702519018353644,,0.8022619106292943,,,,,,,,,,,,,,,,
