Photon Energy / eV,4s,3d,4p,5s,4d,5p,6s,4f,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,,,,,,0.009499999999999996,,,,,,,,,,,
10.21362017100584,,,,,,,0.009550360581026067,,,,,,,,,,,
10.22725852917425,,,,,,,0.0096009881292228,,,,,,,,,,,
10.24091509879075,,,,,,,0.009651884059813544,,,,,,,,,,,
10.25458990417328,,,,,,,0.00970304979552391,,,,,,,,,,,
10.26828296967226,,,,,,,0.00975448676662154,,,,,,,,,,,
10.281994319670622,,,,,,,0.009806196410956085,,,,,,,,,,,
10.29572397858386,,,,,,,0.009858180173999434,,,,,,,,,,,
10.30947197086006,,,,,,,0.00991043950888599,,,,,,,,,,,
10.323238320979964,,,,,,,0.009962975876453489,,,,,,,,,,,
10.337023053457003,,,,,,,0.010015790745283687,,,,,,,,,,,
10.350826192837335,,,,,,,0.010068885591743484,,,,,,,,,,,
10.3646477636999,,,,,,,0.010122261900026141,,,,,,,,,,,
10.378487790656457,,,,,,,0.010175921162192812,,,,,,,,,,,
10.39234629835163,,,,,,,0.010229864878214236,,,,,,,,,,,
10.406223311462949,,,,,,,0.010284094556012664,,,,,,,,,,,
10.420118854700899,,,,,,,0.010338611711504015,,,,,,,,,,,
10.434032952808957,,,,,,,0.01039341786864026,,,,,,,,,,,
10.447965630563646,,,,,,,0.010448514559451994,,,,,,,,,,,
10.461916912774575,,,,,,,0.010503903324091318,,,,,,,,,,,
10.475886824284464,,,,,,,0.010559585710874782,,,,,,,,,,,
10.489875389969226,,,,,,,0.010615563276326808,,,,,,,,,,,
10.503882634737984,,,,,,,0.010671837585223108,,,,,,,,,,,
10.51790858353312,,,,,,,0.010728410210634445,,,,,,,,,,,
10.531953261330328,,,,,,,0.010785282733970615,,,,,,,,,,,
10.546016693138645,,,,,,,0.010842456745024638,,,,,,,,,,,
10.560098904000506,,,,,,,0.010899933842017215,,,,,,,,,,,
10.574199918991788,,,,,,,0.010957715631641395,,,,,,,,,,,
10.588319763221847,,,,,,,0.011015803729107492,,,,,,,,,,,
10.602458461833573,,,,,,,0.01107419975818823,,,,,,,,,,,
10.616616040003423,,,,,,,0.011132905351264145,,,,,,,,,,,
10.630792522941482,,,,,,,0.011191922149369189,,,,,,,,,,,
10.644987935891493,,,,,,,0.011251251802236663,,,,,,,,,,,
10.659202304130899,,,,,,,0.011310895968345218,,,,,,,,,,,
10.673435652970909,,,,,,,0.011370856314965355,,,,,,,,,,,
10.687688007756526,,,,,,,0.011431134518205946,,,,,,,,,,,
10.701959393866595,,,,,,,0.011491732263061107,,,,,,,,,,,
10.716249836713851,,,,,,,0.011552651243457304,,,,,,,,,,,
10.730559361744964,,,,,,,0.011613893162300678,,,,,,,,,,,
10.74488799444058,,,,,,,0.011675459731524696,,,,,,,,,,,
10.75923576031537,,,,,,,0.011737352672137968,,,,,,,,,,,
10.77360268491808,,,,,,,0.011799573714272366,,,,,,,,,,,
10.787988793831566,,,,,,,0.011862124597231388,,,,,,,,,,,
10.802394112672848,,,,,,,0.011925007069538779,,,,,,,,,,,
10.816818667093155,,,,,,,0.011988222888987439,,,,,,,,,,,
10.831262482777957,,,,,,,0.012051773822688433,,,,,,,,,,,
10.845725585447031,,,,,,,0.012115661647120577,,,,,,,,,,,
10.860208000854502,,,,,,,0.012179888148179975,,,,,,,,,,,
10.874709754788878,,,,,,,0.012244455121229965,,,,,,,,,,,
10.889230873073103,,,,,,,0.01230936437115131,,,,,,,,,,,
10.903771381564605,,,,,,,0.012374617712392665,,,,,,,,,,,
10.91833130615534,,,,,,,0.012440216969021254,,,,,,,,,,,
10.932910672771834,,,,,,,0.012506163974773917,,,,,,,,,,,
10.947509507375239,,,,,,,0.01257246057310833,,,,,,,,,,,
10.962127835961367,,,,,,,0.012639108617254553,,,,,,,,,,,
10.976765684560746,,,,,,,0.012706109970266822,,,,,,,,,,,
10.991423079238663,,,,,,,0.012773466505075642,,,,,,,,,,,
11.006100046095213,,,,,,,0.012841180104540165,,,,,,,,,,,
11.02079661126533,,,,,,,0.012909252661500698,,,,,,,,,,,
11.035512800918863,,,,,,,0.012977686078831806,,,,,,,,,,,
11.050248641260591,,,,,,,0.013046482269495376,,,,,,,,,,,
11.0650041585303,,,,,,,0.013115643156594126,,,,,,,,,,,
11.079779379002801,,,,,,,0.013185170673425357,,,,,,,,,,,
