Photon Energy / eV,4s,3d,4p,5s,4d,5p,6s,4f,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,,,,,,0.004499999999999998,,,,,,,,,,,
10.21362017100584,,,,,,,0.004531659753362735,,,,,,,,,,,
10.22725852917425,,,,,,,0.00456354224894391,,,,,,,,,,,
10.24091509879075,,,,,,,0.004595649053846576,,,,,,,,,,,
10.25458990417328,,,,,,,0.004627981746199127,,,,,,,,,,,
10.26828296967226,,,,,,,0.0046605419152328815,,,,,,,,,,,
10.281994319670622,,,,,,,0.004693331161360209,,,,,,,,,,,
10.29572397858386,,,,,,,0.0047263510962531775,,,,,,,,,,,
10.30947197086006,,,,,,,0.00475960334292275,,,,,,,,,,,
10.323238320979964,,,,,,,0.004793089535798616,,,,,,,,,,,
10.337023053457003,,,,,,,0.004826811320809478,,,,,,,,,,,
10.350826192837335,,,,,,,0.0048607703554639885,,,,,,,,,,,
10.3646477636999,,,,,,,0.0048949683089321875,,,,,,,,,,,
10.378487790656457,,,,,,,0.004929406862127567,,,,,,,,,,,
10.39234629835163,,,,,,,0.004964087707789683,,,,,,,,,,,
10.406223311462949,,,,,,,0.004999012550567376,,,,,,,,,,,
10.420118854700899,,,,,,,0.005034183107102529,,,,,,,,,,,
10.434032952808957,,,,,,,0.0050696011061144635,,,,,,,,,,,
10.447965630563646,,,,,,,0.005105268288484918,,,,,,,,,,,
10.461916912774575,,,,,,,0.005141186407343603,,,,,,,,,,,
10.475886824284464,,,,,,,0.005177357228154349,,,,,,,,,,,
10.489875389969226,,,,,,,0.005213782528801938,,,,,,,,,,,
10.503882634737984,,,,,,,0.0052504640996794485,,,,,,,,,,,
10.51790858353312,,,,,,,0.005287403743776284,,,,,,,,,,,
10.531953261330328,,,,,,,0.005324603276766766,,,,,,,,,,,
10.546016693138645,,,,,,,0.005362064527099396,,,,,,,,,,,
10.560098904000506,,,,,,,0.00539978933608674,,,,,,,,,,,
10.574199918991788,,,,,,,0.005437779557995907,,,,,,,,,,,
10.588319763221847,,,,,,,0.0054760370601396975,,,,,,,,,,,
10.602458461833573,,,,,,,0.005514563722968416,,,,,,,,,,,
10.616616040003423,,,,,,,0.005553361440162255,,,,,,,,,,,
10.630792522941482,,,,,,,0.0055924321187244,,,,,,,,,,,
10.644987935891493,,,,,,,0.005631777679074787,,,,,,,,,,,
10.659202304130899,,,,,,,0.005671400055144399,,,,,,,,,,,
10.673435652970909,,,,,,,0.0057113011944704625,,,,,,,,,,,
10.687688007756526,,,,,,,0.005751483058292072,,,,,,,,,,,
