Photon Energy / eV,4s,4p,5s,4d,5p,6s,4f,5d,6p,7s,6d,5f,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,,,,,,,,,0.018,11.760000000000002,,,,,,,
10.21362017100584,,,,,,,,,,0.018072203756155748,11.743018083451918,,,,,,,
10.22725852917425,,,,,,,,,,0.018144697144667224,11.726060689479477,,,,,,,
10.24091509879075,,,,,,,,,,0.018217481327342418,11.7091277826711,,,,,,,
10.25458990417328,,,,,,,,,,0.018290557470649716,11.692219327666317,,,,,,,
10.26828296967226,,,,,,,,,,0.018363926745736583,11.675335289155745,,,,,,,
10.281994319670622,,,,,,,,,,0.018437590328448317,11.658475631880965,,,,,,,
10.29572397858386,,,,,,,,,,0.018511549399346953,11.641640320634483,,,,,,,
10.30947197086006,,,,,,,,,,0.018585805143730042,11.624829320259668,,,,,,,
10.323238320979964,,,,,,,,,,0.01866035875164983,11.608042595650616,,,,,,,
10.337023053457003,,,,,,,,,,0.018735211417932218,11.591280111752152,,,,,,,
10.350826192837335,,,,,,,,,,0.01881036434219593,11.574541833559698,,,,,,,
10.3646477636999,,,,,,,,,,0.01888581872887175,11.55782772611923,,,,,,,
10.378487790656457,,,,,,,,,,0.018961575787221806,11.541137754527217,,,,,,,
10.39234629835163,,,,,,,,,,0.019037636731358994,11.524471883930499,,,,,,,
10.406223311462949,,,,,,,,,,0.019114002780266374,11.507830079526276,,,,,,,
10.420118854700899,,,,,,,,,,0.019190675157816747,11.49121230656198,,,,,,,
10.434032952808957,,,,,,,,,,0.019267655092792258,11.474618530335249,,,,,,,
10.447965630563646,,,,,,,,,,0.019344943818904097,11.45804871619381,,,,,,,
10.461916912774575,,,,,,,,,,0.019422542574812286,11.44150282953544,,,,,,,
10.475886824284464,,,,,,,,,,0.019500452604145423,11.424980835807903,,,,,,,
10.489875389969226,,,,,,,,,,0.019578675155520784,11.408482700508818,,,,,,,
10.503882634737984,,,,,,,,,,0.019657211482564222,11.392008389185664,,,,,,,
10.51790858353312,,,,,,,,,,0.019736062843930285,11.375557867435644,,,,,,,
10.531953261330328,,,,,,,,,,0.01981523050332238,11.359131100905646,,,,,,,
10.546016693138645,,,,,,,,,,0.01989471572951304,11.342728055292183,,,,,,,
10.560098904000506,,,,,,,,,,0.019974519796364252,11.326348696341277,,,,,,,
10.574199918991788,,,,,,,,,,0.020054643982847856,11.309992989848439,,,,,,,
10.588319763221847,,,,,,,,,,0.020135089573066076,11.29366090165855,,,,,,,
10.602458461833573,,,,,,,,,,0.02021585785627207,11.277352397665835,,,,,,,
10.616616040003423,,,,,,,,,,0.020296950126890603,11.261067443813745,,,,,,,
10.630792522941482,,,,,,,,,,0.020378367684538795,11.244806006094937,,,,,,,
10.644987935891493,,,,,,,,,,0.020460111834046977,11.228568050551141,,,,,,,
10.659202304130899,,,,,,,,,,0.020542183885479473,11.212353543273169,,,,,,,
10.673435652970909,,,,,,,,,,0.020624585154155793,11.196162450400758,,,,,,,
10.687688007756526,,,,,,,,,,0.020707316960671584,11.179994738122568,,,,,,,
10.701959393866595,,,,,,,,,,0.020790380630919814,11.163850372676064,,,,,,,
10.716249836713851,,,,,,,,,,0.020873777496112047,11.147729320347485,,,,,,,
10.730559361744964,,,,,,,,,,0.020957508892799754,11.131631547471734,,,,,,,
10.74488799444058,,,,,,,,,,0.021041576162895727,11.115557020432346,,,,,,,
10.75923576031537,,,,,,,,,,0.02112598065369564,11.099505705661384,,,,,,,
10.77360268491808,,,,,,,,,,0.021210723717899557,11.0834775696394,,,,,,,
10.787988793831566,,,,,,,,,,0.02129580671363368,11.067472578895332,,,,,,,
10.802394112672848,,,,,,,,,,0.021381231004472083,11.05149070000647,,,,,,,
