Photon Energy / eV,4s,4p,5s,4d,5p,6s,4f,5d,6p,7s,6d,5f,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
10.2,,,,,,,,,,0.007500000000000001,9.914,,,,,,,
10.21362017100584,,,,,,,,,,0.007544886477997352,9.906082627109814,,,,,,,
10.22725852917425,,,,,,,,,,0.007590041595448979,9.89817157707554,,,,,,,
10.24091509879075,,,,,,,,,,0.007635466960125393,9.890266844847707,,,,,,,
10.25458990417328,,,,,,,,,,0.007681164189419424,9.882368425380884,,,,,,,
10.26828296967226,,,,,,,,,,0.0077271349104037455,9.874476313633664,,,,,,,
10.281994319670622,,,,,,,,,,0.007773380759888874,9.866590504568673,,,,,,,
10.29572397858386,,,,,,,,,,0.007819903384481394,9.858710993152549,,,,,,,
10.30947197086006,,,,,,,,,,0.007866704440642594,9.850837774355963,,,,,,,
10.323238320979964,,,,,,,,,,0.007913785594747471,9.842970843153592,,,,,,,
10.337023053457003,,,,,,,,,,0.007961148523144055,9.835110194524136,,,,,,,
10.350826192837335,,,,,,,,,,0.008008794912213098,9.827255823450288,,,,,,,
10.3646477636999,,,,,,,,,,0.008056726458428079,9.819407724918769,,,,,,,
10.378487790656457,,,,,,,,,,0.008104944868415674,9.811565893920289,,,,,,,
10.39234629835163,,,,,,,,,,0.00815345185901646,9.803730325449562,,,,,,,
10.406223311462949,,,,,,,,,,0.008202249157346094,9.7959010145053,,,,,,,
10.420118854700899,,,,,,,,,,0.008251338500856763,9.788077956090213,,,,,,,
10.434032952808957,,,,,,,,,,0.008300721637399084,9.780261145210996,,,,,,,
10.447965630563646,,,,,,,,,,0.008350400325284326,9.772450576878335,,,,,,,
10.461916912774575,,,,,,,,,,0.00840037633334701,9.764646246106892,,,,,,,
10.475886824284464,,,,,,,,,,0.008450651441007845,9.756848147915326,,,,,,,
10.489875389969226,,,,,,,,,,0.00850122743833719,9.749056277326268,,,,,,,
10.503882634737984,,,,,,,,,,0.008552106126118718,9.741270629366312,,,,,,,
10.51790858353312,,,,,,,,,,0.008603289315913525,9.733491199066039,,,,,,,
10.531953261330328,,,,,,,,,,0.00865477883012468,9.725717981459994,,,,,,,
10.546016693138645,,,,,,,,,,0.008706576502062057,9.717950971586685,,,,,,,
10.560098904000506,,,,,,,,,,0.008758684176007666,9.710190164488584,,,,,,,
10.574199918991788,,,,,,,,,,0.008811103707281292,9.70243555521212,,,,,,,
10.588319763221847,,,,,,,,,,0.008863836962306526,9.694687138807682,,,,,,,
10.602458461833573,,,,,,,,,,0.008916885818677292,9.68694491032961,,,,,,,
10.616616040003423,,,,,,,,,,0.00897025216522462,9.67920886483619,,,,,,,
10.630792522941482,,,,,,,,,,0.00902393790208397,9.67147899738966,,,,,,,
10.644987935891493,,,,,,,,,,0.009077944940762835,9.663755303056199,,,,,,,
10.659202304130899,,,,,,,,,,0.009132275204208807,9.656037776905926,,,,,,,
10.673435652970909,,,,,,,,,,0.00918693062687807,9.6483264140129,,,,,,,
10.687688007756526,,,,,,,,,,0.009241913154804287,9.640621209455105,,,,,,,
10.701959393866595,,,,,,,,,,0.009297224745667828,9.63292215831447,,,,,,,
10.716249836713851,,,,,,,,,,0.009352867368865541,9.625229255676835,,,,,,,
10.730559361744964,,,,,,,,,,0.009408843005580848,9.617542496631978,,,,,,,
10.74488799444058,,,,,,,,,,0.009465153648854254,9.609861876273595,,,,,,,
10.75923576031537,,,,,,,,,,0.009521801303654376,9.602187389699292,,,,,,,
10.77360268491808,,,,,,,,,,0.00957878798694926,9.594519032010602,,,,,,,
10.787988793831566,,,,,,,,,,0.009636115727778269,9.586856798312962,,,,,,,
10.802394112672848,,,,,,,,,,0.00969378656732425,9.579200683715722,,,,,,,
10.816818667093155,,,,,,,,,,0.009751802558986307,9.571550683332132,,,,,,,
10.831262482777957,,,,,,,,,,0.00981016576845277,9.563906792279353,,,,,,,
10.845725585447031,,,,,,,,,,0.009868878273774905,9.55626900567844,,,,,,,
10.860208000854502,,,,,,,,,,0.009927942165440826,9.548637318654347,,,,,,,
